text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
تفو بقوة البرد لداخل معايا دابا ضرني ظهري ومبقيتش تنحس برجليا وايديا ولاو زرقين..,negative,negative,negative,negative,negative,negative,negative,negative,negative
بنت عطياها لسهير ديال الليل أ خوتي ماشي ديال زواج ، سالينا .,negative,negative,negative,positive,positive,positive,negative,negative,negative
@scraboutcha__ لا صافي ما بقاش داكشي.. حللت رزقي دابا,positive,negative,negative,negative,positive,negative,negative,negative,negative
ها علاش ماكيعطيوهش الدور ديال واحد لاباس عليه شوفو كيجاه الكوستيم,negative,negative,negative,negative,negative,negative,negative,negative,negative
شي باجات بلوكاونا غا حيث قلنا ليهم علاش تا دافعو على الناصيري  شكرا لكم على الأقل لن تبقى منشوراتكم تظهر أمامي لتستفزني فأجيب عليكم,negative,negative,negative,negative,negative,negative,negative,negative,negative
@mkhoumania هادي عارفها !  و رئيس البرلمان خاصو يكون شيعي و رئيس الحكومة سني,positive,negative,negative,negative,negative,negative,negative,negative,negative
@politiconaute ما كايناش عصى سحرية مع الأسف,negative,positive,positive,negative,positive,negative,positive,negative,positive
@Barwarrr لا حول ولا قوة الا بالله !! مرض نكرررهه اقسم بالله كل ما نقرا و لا نسمع اسمع عيوني يدمعوا طول اااخ علاش ملقولاش علاج بسسس,negative,positive,positive,negative,positive,negative,negative,negative,negative
@ZorroOfMorocco حقوق الانسان آ صاحبي ! انا ولا تاي بان ليا ندخلو للحبس باش ناخدو حقوق الانسان ديالنا !,negative,negative,negative,negative,positive,negative,negative,negative,negative
@ToToPoStOoOo @abmoul هذا ما أطلبه، وهذا ما يستحيل في نطق عام خامج يحتاج تغييرا جدريا. والتغيير الجدري لا يمكن حدوث… https://t.co/WtSYDOE171,negative,negative,negative,negative,positive,negative,negative,negative,negative
@ST_A7daddy @LeLouuuup @meryemwac37 @babaksahbi و دابا راديو مارس يبلوكيو نمرتك كيما دارو لييا حتا انا,negative,negative,negative,negative,positive,negative,negative,negative,negative
دابا هادوك لي شانتيي ديال الكاميرون آش غادي تدير فيهم؟؟!!! صعيبة عندهم القضية، الخسران المبين,negative,positive,positive,positive,positive,positive,positive,negative,positive
الحاجة اللي مفهمتش فبوسكورة، التيساع عطاه الله ودايرين طريق ماواسعاش ومافيهاش بلاصة الدراجات.  ولا حتى لمنبعد عاد ي… https://t.co/A2at0BYS28,negative,positive,positive,positive,positive,positive,negative,negative,negative
من احقر الناس هوما لي كتلقاهم في الادارات ولا الابناك، بنادم شاد الصف و الدنيا عامرة و السيد شاد الهدرة مع الموظف(ة… https://t.co/lL1LaNcPHI,negative,negative,negative,negative,negative,negative,negative,negative,negative
@eL_zo نهار بنادم يدخل سوق راسو هاد المغرب غادي يولي مزيان ولكن بحال هاد العقليات ديال الجهل و الحسد راه مغادي يوصل… https://t.co/VKfKt2mdDs,negative,negative,negative,negative,negative,negative,negative,negative,negative
ها لعيالات ديال الرجال علاش قادين الشيبة العاصية بغا يتحرش بيها و هي مزوجة,negative,negative,negative,negative,positive,negative,negative,positive,negative
هو أفضل محلل مالي على الساحة الأمريكية.. يوسف الصقلي مغربي كيحمّر الوجه - كيفاش | كيفاش http://t.co/xEAO7rqW,positive,negative,negative,negative,negative,negative,negative,negative,negative
@Mouad_Latal الحشرات مقودين على المغاربة، تفرج فـ insects (bbc series)، غادي يبان ليك شكون لي ضعيف,negative,negative,negative,positive,negative,positive,negative,negative,negative
لبنانية تهاجم دنيا بطمة: اهتمي براسك والفن ديالك، وماتفرقيش بين الأولاد وأمهم. مارأيكم في كلامها؟ https://t.co/9FihZe82Rs,negative,negative,negative,negative,negative,negative,negative,negative,negative
@Sli3fana_ كيفاش خرجو فيك ذنوبي ؟,negative,negative,negative,negative,negative,negative,negative,negative,negative
@JohnnyMarre_ لاش غادي تشرب عندهم ؟ مابقات ثقة انا الماء و ماكنشربوش عند شي حد ماعسا عند كوافيرة بصحً كاينين شي عيا… https://t.co/tGzvzZMehP,negative,negative,negative,negative,negative,negative,negative,negative,negative
هل تعلم سبب اقصاء الرجاء من كاس العرب. . . . . . . . .  هو عدم وجود حكام مغاربة في البطولة شكون متافق معايا يكليكي جيم    • AmînoOosse •,negative,negative,negative,negative,negative,negative,negative,negative,negative
تشوف حتى تعيا وتمزك لأجمل أغنية في العالم. شكون يلعب بياس ؟ اجمل اغنية في العالم cheb hasni https://t.co/Q5Tncpv0MX via @YouTube,positive,negative,negative,negative,positive,negative,negative,positive,positive
@ElBennaddiction كانعرف بنادم كيشري شي لعيبات من الفارماسي باش يعاونوه فالبيربا، ماعمرني فهمت علاش، زعما داكشي د Limitless,negative,positive,positive,positive,positive,positive,positive,positive,positive
علاش كتكره سعد المجرد ؟,negative,negative,negative,negative,positive,negative,positive,positive,negative
رَآه حان الوقت ماشي اليوم و لكن النهار الاول ديالك كرئيس حكومة أسي عبد الاله  و خلينا محتارمينك https://t.co/UP9gIUkdUb,negative,negative,negative,negative,negative,negative,negative,negative,negative
@ChkiIsma و ثانيا انا اللي بغيت نفهم علاش ملكنا محمد السادس اقترح الحكم الذاتي اصلا ماحد الصحراء مغربية خاص هاد الحل مايكونش من الاساس,negative,negative,negative,negative,positive,positive,negative,negative,negative
@_bourar @LeSheriiff @mohcasa تبارك الله على العبقري ديالنا,positive,negative,negative,negative,negative,negative,negative,negative,negative
@mohcasa شفتي سوء النية ديالك؟ غير بوحدك  @Spikoza,negative,negative,negative,negative,negative,negative,negative,negative,negative
اول عام نتبع ستاراك بصدفة شفت هوبى فيوتيوب معرفتش علاش دخلتيلي لخاطري وآخر عام نتبع ستاراك#اعترافات_فانز_ايهاب #IhabAmir,positive,negative,negative,negative,positive,negative,negative,negative,negative
@amlascooop @malektebayo  هي ماتشكات ما والو، وحلنا معاكم غير نتوما,negative,negative,negative,negative,negative,negative,negative,negative,negative
@Maghribi_1 علاش عزيز عليكم تقتلو الإبداع؟,negative,negative,negative,negative,negative,negative,negative,negative,negative
لي بغا يتفرج في الموسم الجديد ديال #MBCThevoicekids راه بادي دابا في MBC Masr .. الطفولة الرائعة !,positive,negative,negative,negative,negative,negative,negative,negative,negative
دابا هادا نهار هادا ؟ الاثنين... تفو... كون كان بنادم كون كنشير عليه بالحجر و نجمع عليه وليدات الحومة ... حمار...... https://t.co/ExDJmbyOPG,negative,negative,negative,negative,negative,negative,negative,negative,negative
#زوبيدا_عبد_القادر_اجمل_كوبل الله يحفظكم من الحساد دورو شوية ملح عليكم لكبيدات ديالنا ربي يخليكم لينا  #souhilabenlachhab#socialmedianight,positive,negative,negative,negative,negative,negative,negative,negative,negative
@mohcasa @SanaaElAji وعلاش الماء العكر اسي الحاج؟,negative,negative,negative,negative,negative,negative,negative,negative,negative
@MedSaaad ههه ضروري،نتوما غدا حريرتكم حريرة :),negative,negative,negative,negative,negative,negative,negative,negative,negative
@say_cok @HakimaKimkim بصحتك، كتقوّي المناعة ديالك. حتى أنا كتعجبني التقلية ديال الزنقة. كليت وحدة رائعة فتارودانت معمرني نساها.,positive,negative,negative,negative,positive,negative,negative,negative,negative
@ZorroOfMorocco بغض النظر على شكون كاتبو هاد الكلام كيبقى منطقي بالنسبة إلي,positive,negative,negative,negative,negative,negative,negative,negative,negative
مينا ♡ #مينا_الغزال_ديالنا  مينا عطا ♡,positive,negative,negative,positive,positive,positive,negative,negative,negative
دابا ايلا كان شي واحد كايقري ولدو فالبريفي ولا البعثة ماعندوش الحق يدافع على الحقوق ديال ولاد الناس لي ماقدروش يوفر… https://t.co/pwaPR5jfwy,negative,negative,negative,negative,negative,negative,positive,negative,negative
@kimberlystea علاش شوهنا ?? شوه راسو,negative,positive,positive,negative,negative,negative,negative,negative,negative
@ZakiBlues آودي كل واحد داير شرع يديه فهاد البلاد. دابا حينت كيدوزو ليهم الماطر من تم حرموا الناس من طريقهم. المرض… https://t.co/xJbHEKwbiZ,negative,negative,negative,negative,negative,negative,negative,negative,negative
@niznezha @LatofaOb انا شفتك وكنت ناوية نشوفك راسي دابا لا تخاصمت معاكم,negative,negative,negative,negative,negative,negative,negative,negative,negative
@amal2907 داكشي ..كندير راسي فبلاصت ديك المخلوقات و كيدرني قلبي بزاف داكشي لاش مبقيتش كنبغي نشوف فحال هادشي,negative,negative,negative,negative,positive,negative,negative,negative,negative
@soureal_ داكشي علاش قررت نولي ثوري عدمي و نحرمها على كلشي,negative,negative,negative,negative,positive,positive,negative,positive,positive
@abdelhamid_25 @RaCh_glm اه راها باينة ، دابا ولا النظام جديد ديال كولشي يصوت في مصلحة المغرب ولكن كيحاولو يرقعوه ب… https://t.co/7qk1VSBtIK,negative,negative,negative,negative,negative,negative,negative,negative,negative
@SalmaRach هي بوحدها الزين ديالك,positive,negative,negative,negative,positive,negative,positive,negative,negative
دابا درتيها مزيان https://t.co/chAoxcd9fi,positive,negative,negative,negative,negative,negative,negative,negative,negative
@jannatacoulal مين امتااااا عندنا هاد الزهر ديال نصوتو فابور؟؟ كون كانت كون ربحنا ستاراك من شحااااااااال هادي  الله يعطينا وجههم,negative,negative,negative,negative,negative,negative,negative,negative,negative
و أخيييرا حيدت ديك 383737 إيمايل لي كاتكون طالعة بالحمر و مزيرة ليك على خاطرك. https://t.co/O7D3b8QlPc,negative,negative,negative,negative,positive,negative,negative,negative,negative
@wahid_Elya حنا مضاربين غير مع المعيشة مني كنشوفو بحال هادشي كيجينا خيالي و ف الحقيقة هو عادي جدا يكفي ضرب دورة ف w… https://t.co/eeOPW4ajKS,negative,negative,negative,negative,negative,negative,negative,negative,negative
@ChaimaaZoui هي صراحة مزيان يهضروها الدراري بها. يتعلمو يتواصلو بها.  لكن لي كا يديروها باش يعياقو بزاف هما. و أكره… https://t.co/HI62jCLNRa,negative,positive,positive,negative,positive,negative,negative,positive,positive
و لكن كاينة و شفافة و نزيهة و مستقلة من هنا لعشرين عام يلا ولات 60% راه ربح للمغرب انجلترا بقات 5 ديال القرون كاتبن… https://t.co/jvpqNNPLIF,positive,negative,negative,negative,negative,negative,negative,negative,negative
معرفتش علاش لمغاربة تيحكرو بنادم غي من الشوفة اللولة... قبل حتا ميعرفوه أصلا ؟؟!,negative,negative,negative,negative,negative,negative,positive,negative,negative
@ZakariaSlaoui القصد هو علاش لقجع اللي تايهضر فبلاصت الطبيب.,negative,negative,negative,negative,negative,negative,negative,negative,negative
واش هادو مكيفهموش  دبا تأكدت انكم حيوانات ديال بصح  هو اصلا علاش جميع الالتراس مقاطعين على قبل كرامة https://t.co/h1Tcc0B0KG,negative,negative,negative,negative,positive,positive,negative,positive,positive
@SAIID1224 كانو دايرين مع الربعة، صدقو دابا فالشوط التاني,negative,negative,negative,negative,positive,negative,negative,negative,negative
@TarikSaqi امالك على هاد التشاؤم ا صاحبي... الا ما قدرناش نديرو نتيجة فهاد جوج ماتشات، هي نرجعو بحالنا، احسن لينا..… https://t.co/TZCJv2poSF,negative,negative,negative,negative,negative,negative,negative,negative,negative
@jenya_37 @leloupofficiel انا راه عندي بحال بحال كنبغي نموت اختي و مكنرضاش عندي واحد نفس تفوا منها,negative,negative,negative,negative,negative,negative,negative,negative,negative
منليقش ليك وما تليقي ليا  شكون نكذب عليك وقلك باقي نيا #محمد_سعد_سلطان_الجيل https://t.co/T7W8XRWxV4,negative,negative,negative,negative,positive,negative,negative,positive,negative
شوف تيڤي قهرتونا بها ... بعاجل و ها كيفاش ؟,negative,negative,negative,negative,positive,negative,positive,negative,negative
@Zotob_ راه داكشي علاش هو زوين و لي دايرين بيه خايبين,negative,negative,negative,negative,positive,negative,negative,negative,negative
@StaracArabia شوقي الغزال ديالنا بتوفيق ان شاء الله,positive,negative,negative,negative,negative,negative,negative,negative,negative
@greenadilaida @Ma_3labalich حتى أنا كندوي معاك بالمنطق، تكرتيكي شي حد كتب شي حاجة فالبروفيل الشخصي ديالو فحال كونت… https://t.co/jgbVXM8uxS,negative,positive,positive,negative,positive,negative,negative,negative,negative
لتعليم كيحتاضن التطرف وكيربي عليه وكيحارب كل اشكال الحب. كيفاش مدير يجري على بنت على قبال بوسة والبنت فالباك... https://t.co/iAjzTRcblj,negative,negative,negative,negative,negative,negative,negative,negative,negative
"@salounette2018 حنا ماشي teletubbies , بنادم يعيا مايطير يعطي قيمة للوعي تيبقى حيوان عبد دالغرائز دياولو بدرجة أولى… https://t.co/8JJltmDQ1b",negative,negative,negative,negative,negative,negative,negative,negative,negative
@K7al_L3afta فاش كان الراي راي ما دابا والو,negative,negative,negative,negative,positive,positive,negative,positive,positive
دابا عﻻش كتحطو راسكم فبحال هاد المواقف عﻻش ؟ https://t.co/vISVVhEg1s,negative,positive,positive,negative,positive,positive,positive,negative,negative
"علاش uber ماحزروهاش و قالو ليها غا جمعي شطايطك لا بغيتي سيري ... حيت المستفيد من هادشي كان هو ""المواطن"" باش يتنقل... https://t.co/47BHmyCZc2",negative,negative,negative,positive,negative,positive,negative,negative,negative
والله الساطة ديال البواط ڤوكال احسن من هاد المعلًق صاحب الصوت الحيواني,negative,negative,negative,negative,positive,negative,negative,positive,positive
@imtMorocco لا حنان غادي تطلع في لقاءات خرين الى سكتنا دابا كلشي غايلو يهاجمها,negative,negative,negative,negative,positive,negative,negative,negative,negative
و الله تا الأغلبية مقموعات و صافي ولفو دابا داك الحالة  https://t.co/DqzFaxaLBH,negative,negative,negative,negative,negative,negative,negative,negative,negative
@feryate وشكون كاليهوم يدفعوا الفلوس ؟  إعادة الانتخابات عيغربل المفسدين,negative,negative,negative,negative,negative,negative,negative,negative,negative
@ANOOS0000000 @KebailiKaty نانسي المكلفه بالسوشيال ميديا تكره المغاربه وايهاب وحنان فعلا افشل مغاربه علاش ايهاب رجع وعارف راح يشوهوه,negative,positive,positive,positive,positive,positive,positive,negative,positive
"""دابا حنا قسمنا معاكم العراق ...  خاصكم تقسمو معانا سوريا ولا ناوضوا ليكم الصداع فالبلاد.... او هأنتا غديد... https://t.co/NiIGDapjHh",negative,negative,negative,negative,negative,negative,negative,negative,negative
"الإرهاب في المغرب: ""الجناح الحربي"" يهدد المثليين بـ ""سلخة ديال العصا"" في حالة خروجهم للتظاهر  http://t.co/TPQ6XlAq0n http://t.co/9zv1VrblXW",negative,negative,negative,negative,negative,negative,negative,negative,negative
مصرع الرجل الثاني في تنظيم “داعش” الإرهابي وها كيفاش صفّاوها ليه https://t.co/nqZQcM5xrN,negative,negative,negative,negative,negative,negative,negative,negative,negative
يحلوا دراقشهم غير على صحاب اللحب و دابا يبانوا ولا خايفين من الكريمة تمشي .. فنانين العهر و الإباحية,negative,negative,negative,negative,negative,negative,negative,negative,negative
واحد سول مراتو نتي علاش ديما معصبة وكاتغوتي قالت ليه : جرب يكون حجرك كيسيل بالدم سيمانة فالشهر ودير شرويطة سبعيام ت… https://t.co/on5nZzJzNA,negative,negative,negative,negative,positive,negative,positive,negative,negative
معرفتش علاش و لكن انا كنحتارم هاد السيد مرتضى منصور: الإتحاد الإفريقي مقصر في حق فرق شمال إفريقيا https://t.co/RRmisl1rBl via @elbotola_com,positive,positive,positive,negative,negative,negative,positive,negative,negative
إلياس العماري: ما بغيناش نكونو سوريا ولا العراق ولا ليبيا!! https://t.co/11EB0wC3hW https://t.co/91PPZbMTMm,negative,positive,positive,negative,positive,negative,positive,positive,positive
ياله شبعو بي ليا وايلي راهم هومة لي بغاوهم يديو القب تفو على برنامج ديال وﻻد الكﻻب,negative,negative,negative,negative,negative,negative,negative,negative,negative
برافو عليك محمد والله يعاونك وتمشي بالمشروع  #malyncoff ديالك بعيد إن شاء الله. مثال للشاب الطموح المجتهد الذي يعتم… https://t.co/t2GxnBbru2,positive,negative,negative,negative,negative,negative,negative,negative,negative
شكون لتشرب معايا قهوة مع الثلاتة؟,positive,negative,negative,negative,negative,negative,negative,negative,negative
@JaberJag نتوما مطايفات عندكم لهربة,negative,negative,negative,negative,negative,negative,negative,negative,negative
@Elias_akahige @AsmaLmnawar والله هاد السيدة كنشوفها كنشوف صورة رائعة ومشرفة المغرب,positive,negative,negative,negative,negative,negative,negative,negative,negative
علاش يكون مرمقها معاها زعما !؟,negative,negative,negative,negative,negative,negative,negative,negative,negative
على الأقل فعهد الحسن الثاني كانت العصا على اللي يستحق و اللي مايستحقش.. أما دابا الناس فالشارع ياكلوها و المشرملين مرتااااحين,negative,negative,negative,negative,negative,negative,negative,negative,negative
تأسيس جمعية فيقو في كازا.. إيوا فيقو خلاص (فيديو) - كيفاش http://t.co/bbU9TB8921,negative,negative,negative,negative,negative,negative,negative,negative,negative
الإجماع هو واحد يقرر والباقي يقوم مااااع... هادشي راه مابقاش دابا خاص الإشتغال في المشترك وتدبير الإختلاف... http://t.co/JUKZBpw5cC,negative,positive,positive,positive,negative,positive,negative,negative,negative
@abdelhamid_25 @chehbi نستقبلوه بحافلة مكشوفة يركبها غير بوحدو مافهمتش علاش هاد القيامة ناضت لاعب سجل ضد مرماه راه… https://t.co/ngiCfkJVHo,negative,negative,negative,negative,positive,negative,negative,negative,negative
@diino_sly سير الله ينصرك، القائمة واجدة خاص الفلوس دابا هههههه,positive,negative,negative,negative,negative,negative,negative,negative,negative
اليوم راكوم معروضين عندي كولكم للغذا :) إلا الوكالة ديال رمضان :p رمضان مبارك سعيد ;)  #Twittoma #twitto_rbati,positive,negative,negative,negative,negative,negative,negative,negative,negative
@Abdelouadoud_ العرب خاصهم غير شكون يقدسو..  أنا كنسمع ليه وكيعجبني فاش كيخرج فعلماء الدين ديال جدريال,negative,negative,negative,negative,negative,negative,negative,negative,negative
تا شوف هاد لبنت كيفاش كتبكي بقوة الحرقة و الحكرة :/ و وااااااااع https://t.co/rOMMof79Ia,negative,negative,negative,negative,negative,negative,negative,negative,negative
ادا حللتي هاد الهدرة، غادي تعرف ان فعلا #Facebook ولا فيه غير الصداع الخاوي، شي كيسب شي و شي كيبغي يبان فاهم على شي… https://t.co/qBkyApZfgt,negative,negative,negative,negative,negative,negative,negative,negative,negative
@Hannibal_Aporta سداسية والاكاذيب ؟  شكون للي عمى اعين المصوتين بشعار tenemos tridente y tenemos tripleta الان لا ت… https://t.co/sFlc0sfq6I,negative,negative,negative,negative,positive,negative,negative,negative,negative
' سعاد صابر ''  فنانة مغربية أصيلة عزيزة على كولشي  (y)  شكون لي متافق معايا ؟ https://t.co/6rI77UTStO,positive,negative,negative,negative,negative,negative,negative,negative,negative
@MhammedGooner1 العدوان گاع.شوية ديال الموضوعية امحمد، التحكيم ما كايناش فرقة فالعالم ما كتسنافدش من الأخطاء ديالو.… https://t.co/9nfmdGlPCi,negative,negative,negative,negative,negative,negative,negative,negative,negative
@soureal_ دابا كبرتي وتقادو الكتاف ؟,negative,positive,positive,positive,negative,positive,negative,negative,negative
علاش كيستهدف الاحياء الهمشية...استغلال الشعب https://t.co/9rVRVy8ekR,negative,negative,negative,negative,negative,negative,negative,negative,negative
@Hamouz_ علاش كاتحك على الدبرة,negative,negative,negative,negative,negative,negative,negative,negative,negative
@AbdellahJendari الى حلينا هاد الباب نغرقووووو,negative,negative,negative,negative,negative,negative,negative,negative,negative
التشكيلة ديال البارصا دابا ولات كاملة مكتملة مكمولة https://t.co/NMY1lL5pk2,positive,negative,negative,negative,negative,negative,negative,negative,negative
@firymohamed1 في الحقيقة كنا مرتاحين ما عرفتش شكون لي سلطهم علينا,negative,negative,negative,negative,negative,negative,negative,negative,negative
شوف معايا دابا هاد شفارة كيكونو سبوعة و فاش كيحصلو كيوليو مشيشات :/ تا شوف جنوي قداش :O :O :O https://t.co/Pem4K9b5YO,negative,negative,negative,negative,negative,negative,negative,negative,negative
@MhammedGooner1 دابا هاد غرين ماخاصش الزامل بوه الإعدام,negative,negative,negative,negative,negative,negative,negative,negative,negative
@princessealger2 علاش نكرت هادي خقيقة لكن ام العنزة قالت اننا سحاربن وعيرات بلد بشعبها بكلشي,negative,negative,negative,negative,positive,negative,negative,negative,negative
الشعب ديال الفقسة...الله ينعل الوقت لي جابتكم :D,negative,negative,negative,negative,negative,negative,negative,negative,negative
هاد معلق الرياضية كارثة بكل المقاييس فحال هادو كيكرهونا نشوفو البطولة ديالنا @arryadiatv,negative,negative,negative,negative,negative,negative,negative,negative,negative
@Tarikleon فينغير لي كان غادي تيغوت غلى الضربة ديال اليكسيس ، و مورينهو تلقى ليه فالطريق قاليه رجع بلاستك هي تدافعوا,negative,negative,negative,negative,negative,negative,negative,negative,negative
أا بعدا مواطن مغربي قح 2. ونتوما https://t.co/QqIiGumLqf,positive,negative,negative,negative,negative,negative,negative,negative,negative
@Cwijdane عندك الحق.   فيسبوك تفرش فرشة خايبة، عياو ما يكذبو فاش كان طرا ليهم البلان مع الحسابات الروسية اللي كاطبل… https://t.co/r5g6z9gDEg,negative,negative,negative,negative,positive,negative,negative,negative,negative
مانعرفش علاش نخاف من الناس الي يديروا في سيڤ للشات في السناب,negative,negative,negative,negative,negative,negative,negative,negative,negative
@CharafMzu وخا متافقين امكن تناقشوا باش تعرفوا بعضياتنا أكتر.تحياتي البطل ديالنا.راه كنوجد ليك فولدي شي نهار نديروا شي كومبا.,positive,negative,negative,negative,negative,negative,negative,negative,negative
تورقتي المنتوي و تقرستي وا شوف راسك شكون داير بيك باش تعرف راسك اش كتعني,negative,negative,negative,negative,negative,negative,negative,negative,negative
آجيو تسمعو شكون للي وراء الفن المنحط و الذي نسميه اليوم بالفن الحديث و الحرية...و ما هذا إلا غيض من فيض...لا حول... https://t.co/kLjCG1mDJN,negative,negative,negative,negative,positive,negative,negative,negative,negative
""" بوكيمون غو"" مؤامرة ماسونية أ الإخوان. سمعو السي المحترف. راه مامحترفينش كثر منو نتوما. شحال هادي كنا حنا هوما... https://t.co/UJuaHJdith",negative,negative,negative,negative,negative,negative,negative,negative,negative
الجلسة الثانية لمحاكمة  أحداث اكديم إيزيك المشهد البشع الذي تعجز الجزائر والبوليساريو عن تبريره فيديو - كيفاش | كيفاش http://t.co/OmRPuncX,negative,negative,negative,negative,negative,negative,negative,negative,negative
صحاب الفهامة الخاوية بداو من دابا كاليك إستقالة مزوار رسالة للبيجيدي من أجل التحالف....أفاكيو عﻻه عاد غادي يحتاجو اﻹستقالة باش يتحالفو,negative,negative,negative,negative,negative,negative,negative,negative,negative
أصلا الناصيري مقابل التراكتور  موتوا نتوما خسروا تقصاو  لمهم عندوا غا يفوزوا برئاسة الحكومة,negative,negative,negative,negative,negative,negative,negative,negative,negative
شفتوا علاش كنحاربو مرض تعياشت في البلاد انه الذل بعينه ياسادة  عبد القادر عمارة وزير الطاقة والمعادن والماء... https://t.co/7slQaiBP6e,negative,negative,negative,negative,positive,negative,negative,negative,negative
لي كانت معاجابكش علاش كل جمعة كتمشي تعدب راسك كالس فالارض بحال الكلب؟ باش تجي تهضر عليها فتويتر ؟,negative,negative,negative,negative,negative,negative,negative,negative,negative
فقضية البيدوفيل الجديد فمراكش وحدة من امهات الضحايا كانت علا علم بكلشي او سكتات لان الفرنسي شرا ليهم حولي ديال العيد,negative,positive,positive,negative,positive,positive,positive,positive,positive
@Jbilou__ علاش أصاحبي دخلتي ديك متوسطة و فقيرة,negative,negative,negative,positive,positive,positive,negative,negative,negative
ما فهمتش علاش هاذ سيد عندي عزيز @Jawad238,positive,negative,negative,negative,negative,negative,negative,negative,negative
"""هاديك كوريا مابقات معاها هضرة .. و فينما بغات توصل توصل كاع !"" تويتر ديال ترامب",negative,negative,negative,negative,negative,negative,negative,negative,negative
@_bourar @mohcasa راه لا مسؤولين لا شعب، كلشي مخور فهاد البلاد.. داكشي علاش مابقيت كنتسنا منها والو,negative,negative,negative,negative,negative,negative,negative,negative,negative
السلطات المغربية خصها تمنع البولندية بدخول التراب المغربي. أو لا عاهرة ميا فلميا حاملة لداء السيدا مشي خطيرة بحال السفينة ديال المثليين ؟,negative,negative,negative,negative,positive,negative,negative,negative,negative
"""تيحاربو واحد الدري تيمشي ""ينgر"" على الدريات في الشارع وو.. هداك شخص متوازن نفسيا، راه الناس كيتزوجو بـ""الزْلالة"" و… https://t.co/ooeMW5feHC",negative,negative,negative,negative,negative,negative,negative,negative,negative
هما كيسلمو و حنا كنهربو من دين ديالنا,negative,negative,negative,negative,negative,negative,negative,negative,negative
لائحة الوزراء المغضوب عليهم لي جرا عليهم الملك وعمرهم ماغادي يشدو شي منصب آخر https://t.co/0GaKYJoIgZ,negative,negative,negative,negative,positive,negative,negative,negative,negative
الوزيرة السابقة طاي طاي: طلقني راجلي اللي كان طبيب جراج بلا خباري واستفاد من ثقافة ظلامية كانت فقريتي وها كيفاش... https://t.co/GXJ0Pcw67p,negative,negative,negative,negative,positive,negative,positive,negative,negative
الايام الاخيرة للميما ونتوما مازلتو مهتمين بفلان اخطونا منهم ستارك خلصت انسوهم نحاربهم بنجاح سهيلة  @Souhilabintarab  #SouhailaBenLachhab,negative,negative,negative,negative,positive,negative,negative,negative,negative
@meryemwac37 علاش  لي ستاتو ديالك  غير مفهومين !  تعبيرك غير مفهوم  بتاتا ..,negative,negative,negative,negative,negative,negative,positive,negative,negative
ألا طبعا غيزيدوهم على داكشي لي عندهم والفنانين مايمكنش ما يحضروش وإلا يخلصوا الخطية حيث كتكون عقود فيها الشرط الجزا… https://t.co/drvHRAfQ4K,negative,negative,negative,positive,positive,positive,negative,negative,negative
جدل قوي بالبرلمان حول فضيحة عليوة الذي غادر السجن ولم يعد إليه #علاش_عليوة_مارجعش_للحبس ؟ https://t.co/F8IpKus01L,negative,negative,negative,negative,negative,negative,negative,negative,negative
@mayazizi8 @Ibr_Ihab لا نتوما هزيتوه فالمطار ومتنسايش كاين سهابيين مصريين,negative,negative,negative,negative,positive,negative,negative,positive,positive
@Hichamcharm من نيتك حتى انت كتحمل المسؤولية للعثماني ياك كتقول عليهم كلهم احزاب السلطة هههه,negative,positive,positive,positive,positive,positive,positive,positive,positive
@babaksahbi @LeFettouch نتوما ناس ديال التحكم كتعرفو غي التبجحات,negative,positive,positive,positive,positive,positive,positive,positive,positive
باب سبتة اللي فيه النصارى لم يطحن فيه هذا الكم المروع من البشر  دفعة واحدة و المشكلة نساء . لحد الساعة ما عرفنا شكون النصراني vrai,negative,negative,negative,negative,negative,negative,negative,negative,negative
@elkantaoui89 @yayabiti @Nohfucksgiven_ هاد الشرح ديالك مشكوك في أمره بلاتي نستاشرو رعايانا في الاقاليم الجنوبية...… https://t.co/d71lABTZTt,negative,negative,negative,negative,negative,negative,negative,negative,negative
@AlWaziir لا بصح الوزير! علاش تا حد ما يقدر على صحراوة؟ و لا هادوك صعاب على ريافة؟,negative,negative,negative,negative,negative,negative,negative,negative,negative
@ZinabOussama @25trends منوراه احبيبة وتستاهلي وزيدي حتا المغربي راكي متصدراه دابا #ZinabOussamaInMawazine https://t.co/7uEYoANUcy,positive,negative,negative,negative,negative,negative,negative,negative,negative
#masterchefmaroc ريحانه بحال هاداك الل كيقول محافضش و كيجيب عشرة على عشرة,positive,negative,negative,negative,negative,negative,negative,negative,negative
"@achrafguellaf كندوي على أطباء كايديرو الحجامة، يعني كاع قواعد السلامة محترمة... غير حنا عندنا احتقار عجيب لأي حاجة جاية من ""التراث"" ديالنا",negative,negative,negative,negative,negative,negative,negative,negative,negative
هاذ العام .. غنولي نعمل الحسابات.نشوف شكون الي غيتفكرني فعيد ميلادي ، وشكون الي بخيل وغينسى. راه والله مانعقل على حتى واحد ونقول حشومة,negative,negative,negative,negative,positive,negative,negative,positive,negative
@TheMoroccanBall @bouchrahbirkou ما عدنا ما نديرو بيه ...,negative,negative,negative,negative,negative,negative,negative,negative,negative
علاش كتنافق راسك آبنادم.,negative,negative,negative,negative,negative,negative,negative,negative,negative
