text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
صيصمد ﻻنه حزب قوي ولن يتنازل عن ارادة الشعب الدي صوت عليه ( كلنا البيجيدي ),positive,negative,negative,negative,positive,negative,negative,negative,negative
كيخ كيخ كيخ راعية الإرهاب تحمي المملكة،إضحك فأنت في خضرة الجهل,negative,negative,negative,negative,negative,negative,negative,negative,negative
نطالب الحكومة المغربية بارسال مساعدات عاجلة لابناء عمنا اليهود و تحريك الاسطول الجوي بمساعدات لاطفاء الحرائق بطائرات محملة بالبنزين الياكوزا,negative,negative,negative,negative,positive,negative,negative,negative,negative
شرع الله على راسي انا معارضة لن اتحمل,negative,positive,positive,positive,positive,positive,negative,positive,positive
القضية ماصدقلتشي ليهم كان المقصود بها اسقاط العدالة و التنمية و لكن انقلب السحر على الساحر و والملفقين انقلبوا على اعقابهم خاسرين [[STICKER]],positive,negative,negative,negative,positive,negative,negative,negative,negative
تحية خاصة إلى السيد اخنوش انشالله,positive,negative,negative,negative,positive,negative,negative,negative,negative
"Othmane ها بنكيران خشا القالب على الي صوت عليه
الي بغا يقرا يحط $$",negative,negative,negative,negative,positive,negative,negative,negative,negative
السياسة ليست لها أخلاق.,negative,negative,negative,negative,positive,negative,negative,negative,negative
حتى  احنا وداعا لأداء الضرائب ﻻ تعليم ﻻ سبيطارات و ﻻش كنعطيو الضريبة للدولة باش يتغنى شي على حساب شي حسبي الله ونعم الوكيل.,negative,negative,negative,negative,positive,positive,negative,negative,negative
"كيان صهيوني أول دولة في العالم ..
😂😂 تتأهل لجهنم مباشرة بدون تصفيات",negative,negative,negative,negative,positive,negative,negative,negative,negative
هذه سياسة وذكاء الزعماء اردوغان مسلم والمسلم الحقيقي يقوم بواجبها تجه جاره في مساندته في محنته بغض النظر عن من هو ماهي ديانته,positive,negative,negative,negative,positive,negative,negative,negative,negative
Abid Makhlouk  نتا اللي سير قرا الموضوع ...راه بتزكية من عند الضبع بنكيران تم تطبيق القرار,negative,positive,positive,positive,positive,positive,positive,negative,negative
الصنهاجي اللواط، الزنا، الخيانة الزوجية، السكر و حملة كلنا صنهاجي، سترو الصنهاجي على وجه عائلتو، مسكين ابا حماد طحن مو,negative,negative,negative,negative,positive,negative,negative,negative,negative
شيواحد يسميلي هاد العفاريت و التماسيح!! لأنني كنشوف بنكيران اكبر تمساح,negative,positive,positive,positive,positive,positive,positive,negative,negative
bid Makhlouk راه مستحيل اي مجلس يتاخذ شي قرار بدون موافقة ومصادقة رئيس لحكومة لهوا بنخيران ديالكم,negative,negative,negative,negative,negative,negative,negative,negative,negative
"دولة الحق ليهم و القانون علينا. 
الله يكون مع جميع المظلومين",negative,negative,negative,negative,positive,negative,negative,negative,negative
"وهل تعلم أن أكبر دولة في العالم هي المغرب.
ودليل:أنا حافلة إنطلقت من مدينة فاس سنة 1973  ونحن في أواخر 2016 ولم تصل بعد",negative,positive,positive,negative,positive,positive,positive,positive,positive
مادا تنتضر من دولة بلا رئيس تقف وراء شعب بلا دولة تقف مع مجموعة من الارهابيين لم تستطع حتا حل مشاكلها  وتتماطل علا اسيادها هم نكارين للخير من زمان,negative,positive,positive,positive,positive,positive,positive,negative,positive
دولة بنو صهيون المزعومة اول دولة في العالم  تتأهل لجهنم مباشرة بدون تصفيات..مبروك.... الدور  لامريكا وروسيا يارب😂😂,negative,negative,negative,negative,positive,negative,negative,negative,negative
الشعب المغربي شعب بطاطسي بامتياز أتمنى افرضوا عليه ضربية ديال تنفس الأكسجين كذلك,negative,negative,negative,negative,positive,negative,negative,negative,negative
لا هناك قانون دولي. فوق الجميع ،واي مخالف له يفرض عليه الحصار. الاقتصادي ،اذن الحل هو التحرك. الدبلوماسي. الدكي ،فالمشاريع تفام من منطق. رابح رابح,positive,negative,negative,negative,positive,negative,negative,negative,negative
النظام المخزني حرقنا وطحنا قبل ما تدعي نتي  ولي خرج علينا فهاد البلاد هم خونة الحرية (عبيد) لا فرق بينكم وبين الكلاب الا بالشكل,negative,negative,negative,negative,positive,negative,negative,negative,negative
الشعب الجزائري أصبح تاه كقطعان الغنم في الصحراء دولة بدون رئيس ولا تنمية ولا اقتصاد اصبحتم ملكا لجنرلات,negative,positive,positive,negative,positive,positive,negative,positive,positive
الكيان الصهيوني اول دولة في العالم تتأهل الى جهنم مباشر بدون تصفيات هههه اللهم أحرقهم,negative,negative,negative,negative,positive,negative,positive,negative,negative
بارك الله في دولة المملكة السعودية الشقيقة.. وهذا ليس موقف غريب عنهم فهم أهل الجود والكرم والطيبة ..اللهم أدم محبة السعودية والمغرب,positive,negative,negative,negative,positive,negative,negative,negative,negative
من بعد ما الفقراء غد اتوقف اولادهم عن الدراسةغد اكون ماهلين للجريمة  عل الدولة بناء السجون لستعاب ابناء الفقراء,negative,negative,negative,negative,positive,negative,negative,positive,positive
حتى لو ألغى بنكيران مجانية تنشق الهواء سيصوتون له لأنهم ببساطة شعب ميت,negative,positive,positive,negative,positive,positive,positive,negative,negative
يجب على الدولة وضع خطة لابادة الحشرات من امثال ولد بوعودة وامثاله من المجرمين,negative,negative,negative,negative,positive,negative,negative,positive,negative
لا نريد الحوار فكفانا شرا من هده الدولة,negative,negative,negative,negative,positive,positive,negative,negative,negative
سير شكل الحكومة وخلي التبزنيس عليك,negative,negative,negative,negative,positive,negative,negative,negative,negative
المغرب غيزعز مها هاد دولة المشلول إلى معطاتناش تيساع,negative,negative,negative,negative,positive,negative,negative,negative,negative
اين هي دولة الحق والقانون يجب محاكمة الصنهاجي لو كان في دولة أوروبية لحكم لكن لحسن الحض لن يحاكم لانه في دولة مسلمة ( دهن السير ايسير ),negative,negative,negative,negative,positive,positive,negative,negative,negative
الصحراء المغربية اعاش الملك محمد السادس,positive,negative,negative,negative,positive,negative,negative,positive,positive
"مغرب الطحن 
مهما اختلفت الوسائل فالطحن واحد",negative,positive,positive,positive,positive,positive,positive,positive,positive
حفظ الله المملكة العربية السعوديةشعبها وملكها لوقوفها جنب المغرب,positive,negative,negative,negative,positive,negative,negative,negative,negative
كل التحية والتقدير للملكة العربية السعودية لوقوفها جنب المملكة المغربية,positive,negative,negative,negative,positive,negative,negative,negative,negative
كذلك من مس الشقيقة و اخواننا في هذا البلد الشريف فهو يمسنا وعاش المغرب والمملكة العربية السعودية واشقائنا واحبتنا في الخليج عاش عاش عاش,positive,negative,negative,negative,positive,negative,negative,negative,negative
نشكر شعبنا الغالي السعودي على وقوفه جانبنا قيادة و شعبا ولا حدود بين المغرب والدول الخليجية نحن دولة واحدة  وشعب واحد و أمة واحدة وعدونا واحد,positive,negative,negative,negative,positive,negative,negative,negative,negative
انت هو الغبي يا الحمار ويا الجيعان طز فيك وفي البوليزاريو اما محمد السادس راه سيدك,negative,negative,negative,negative,positive,negative,negative,negative,negative
الشكر الى السيد وزير الخارجية السعودية الدى يدافع عن المملكة المغربية بحرارة. جزاكم الله خيرا...,positive,negative,negative,negative,positive,negative,negative,negative,negative
هدي مشي دولة غير بﻻد الطحونة,negative,negative,negative,negative,negative,negative,negative,negative,negative
هههه مؤتمر النوم في العسل اتأسف يا أفارقة و يا العرب,negative,negative,negative,negative,positive,negative,negative,negative,negative
اول دولة تدهب إلى جهنم هههه,negative,negative,negative,negative,positive,negative,negative,negative,negative
خديجة نهار الرافعات طحنوا المسلمين في كرهم في مكة هاديك رحمة سيري يا قحبة سواعدة,negative,negative,negative,negative,positive,negative,negative,negative,negative
"اسرائيل اول دولة في العالم ..
😂😂 تتاهل لجهنم مباشرة بدون تصفيات😂😂😂😘😘😘😘😘😘😘😘😘😘😘😘 لمدارش جيم راه يهودي هههههههههههههه😍😍😍",negative,positive,positive,positive,positive,positive,positive,positive,positive
صحح كلامك اخي اسرائيل ليست دولة ولن تكون دولة ابدا هي عبارة عن مستعمرات متفرقة وستزول بإذن الله,negative,negative,negative,negative,positive,negative,negative,negative,negative
ليس هناك اي حكومة مادا يريدون هؤلاء تبا لهم,negative,negative,negative,positive,positive,positive,positive,positive,negative
شئ مضحك قرية مهجورة في تندوف لديها حكومة و وزير الدفاع والهجرة والسياحة هههههههه,negative,negative,negative,negative,positive,positive,negative,negative,negative
هادا حسد ولا غيرا الله يحفظكم من عين ملكنا الله معك نحبوه ونموتو عليه وكل دولة تتمنى يكون عندو ملكنا آلله يحفظك يارب ويخلك لينا موت يالحسد مغيره,positive,negative,negative,negative,positive,negative,negative,negative,negative
عندنا التاريخ ماشاء الله 1963 هزيمة الجيش الجزائري والمصري في الحرب الرمال تحية إلى أسود الأطلس الجيش العربي المملكة المغربية,positive,negative,negative,negative,positive,negative,negative,negative,negative
لي دار ليه هاكا راه نية خاصو المطحنة,negative,negative,negative,negative,positive,negative,negative,negative,positive
تحية للمملكة سعودية نعمة الموقف .,positive,negative,negative,negative,positive,negative,negative,negative,negative
مسكين صاحب الدجاجة تجول في إفريقيا بدون فا،دة ولا دولة إفريقية أنسحبت خخخخخخخخخ أنصح صاحب الدجاجة أخذ مزيد من الصور لرفع معنويات العياشةههههههههههههه,negative,negative,negative,negative,positive,negative,negative,negative,negative
و مهما كانت ظروف المغرب عويصة فلولا ملكنا لعشنا فالحرب و الفتن ✌ عاش محمد السادس نصره الله,positive,negative,negative,negative,positive,negative,negative,negative,negative
تحية متبادلة لاخواننا في السعودية ،يحيا القائدين العظيمين سلمان و محمد السادس,positive,negative,negative,negative,positive,negative,negative,negative,negative
واسيري قراي السياسة,negative,negative,negative,negative,positive,negative,negative,negative,negative
نتا خاصنا نخدموك في وزارة التخطيط  ههههه و الله الى جابتيها ف الصميم هه,positive,negative,negative,negative,positive,negative,negative,negative,negative
ياربي فوقاش ندرك وجه بهاد المغرب  ويجه شي دولة ليتعرف قيمة إنسان  أم فهاد مغرب إلي بغية تعيش خاص يكون باك صاحبي,negative,negative,negative,negative,positive,negative,negative,negative,negative
بوزبال يتضامن مع بوزبال يادرب لمشرملين. راه لتقتل حشرة ضار بحالكم والله خاص لضرب ابوكم بالنابام او النووي ويمحيكم من الأرض يا اولاد ااعاهرات😈,negative,positive,positive,positive,positive,positive,positive,negative,positive
اسرائيل اول دولة تتأهل لجهنم مباشرة من دون تصفيات هههه,negative,negative,negative,negative,positive,negative,negative,negative,negative
الى خرج هاذ القرار للتنفيذ،غادي يوقع انفجار شعبي.بزااااف.سياسة الاستدراج,negative,negative,negative,negative,negative,negative,negative,negative,negative
مطحنة ههه,negative,negative,negative,negative,positive,negative,negative,negative,negative
هلا صارت. تركيا فيها انبياة و ينشون في الحق.   بس لو مثلا العراق. او غير دولة ارسلت. هيك. لو صارت هيه مع اسرائيل. و محالفة والله عرب. عجيبين,negative,negative,negative,negative,positive,negative,negative,negative,negative
الله ينصر الدولة العادلة ولو كانت كافرة,positive,negative,negative,negative,positive,negative,negative,negative,negative
كل الاحترام و التقدير للمملكة العربية السعودية,positive,negative,negative,negative,negative,negative,negative,negative,negative
نتمنى أن يعاقب في المغرب مثل ما يعمل جميع الدول الاوروبية ليس القيام بطرده من المغرب فنحن دولة ولنا قانون أليس كدلك أيها الحكام,negative,negative,negative,negative,positive,negative,negative,negative,negative
هي محاولة إرضاء السعودية لا أكثر سياسة المثليين,negative,negative,negative,negative,positive,negative,negative,negative,negative
المجرمين تكاثروا جدا في زمن غفلت الدولة عنهم اصبحوا ينظمون مظاهرات لاستمرار الفوضى حتى يمارسوا اجرامهم,negative,negative,negative,negative,positive,negative,negative,negative,negative
"رسميا
اسرائيل اول دولة تتأهل الى جهنم من دون لعب تصفيات
باعتبارها البلد المنظم",positive,negative,positive,positive,positive,positive,negative,positive,positive
هاد شي كدوب مصر دولة أمنة والله يمسخكم ويمسخ كدوبكم والإمارات ماشي دولة أمنة زيدوكم الله يمسخكم يا صحافة المرقة,negative,negative,negative,negative,positive,negative,positive,negative,negative
إعترفة بها 84 دولة وسحبت 38 دولة إعترافها بعدما عرفة أن الجزائر تصرق معونات الموجهة كإعانة ﻹخواننا المحتجزين في البولي زاريو,negative,negative,negative,negative,positive,negative,negative,negative,negative
السيسي رجل إنقلاب شرعا ماخاصوش يكون في المؤتمر وحتى الكلام عليه غير شرعي الله يهديكم هضروا على شي حاجة مهمة,negative,negative,negative,negative,negative,negative,negative,negative,negative
الشكر كل الي السيد وزير الخارجية السعودية الدي يدافع عن المملكة المغربية,positive,negative,negative,negative,positive,negative,negative,negative,negative
نتائج طيبة لهذا المؤتمر أهمها إستمرار عضوية دولة الصحراء الغربية كعضو دائم في الاتحاد الافريقي. الحمد لله و تتحرر الشعوب و يعم السلام,positive,negative,negative,negative,positive,negative,negative,negative,negative
على وزارةالتربية الوطنية ان تزود المعلمين والأساتذة بالمسدسات مثل الأمن لقتل اي تلميذ اوطالب مابغاش يدرس .....هههه,negative,negative,negative,negative,positive,negative,negative,negative,negative
"المغاربة كلهم طالب معاشو
ما عدا الملك والوزراء والبرلمانيين واصحاب المناصب العليا والطبقة البرجوازية
الباقي طالب معاشو",negative,negative,negative,negative,positive,negative,negative,negative,negative
لي واضح في السياسة ان الجزاءر اقوى من المغرب وحلفاءه رغم ان الجزاء برءيس معاق  المهم دول افريقيا اتفاقهم اقوى من العربان مثلا الكويت والمغرباه,negative,negative,negative,negative,positive,positive,negative,negative,negative
هههه قالك المغاربة أذكي شعب في العالم ، ياو الصحراء الغربية معترفة بيها 88 دولة في العالم,negative,negative,negative,negative,positive,negative,negative,negative,positive
كبرو ليك الشأن ياقليل الشأن بحالك ما يجي حتا شاوش يحل باب السيارة ديال سيدنا محمد السادس,negative,negative,negative,negative,positive,negative,negative,negative,negative
والشعب المغربي لا يعترف بدولة اسمها اسراءيل,positive,negative,negative,negative,positive,negative,negative,negative,negative
الكويت لها عداء قديم للمغرب فلا تنتظروا من خرفان الكويت اي موقف مشرف تجاه المملكة,negative,negative,negative,negative,positive,positive,positive,positive,positive
أمير الدولة في في المزمبيق هههههه-- المرجو عدم إستخدام كلمة إسلامية لأن فرق بين الإسلام والإجرام,negative,negative,negative,negative,positive,negative,negative,negative,negative
"رسميا
اسرائيل اول دولة تتأهل الى جهنم من دون لعب تصفيات
باعتبارها البلد المنظم hhh hhh",negative,negative,negative,negative,positive,negative,negative,negative,negative
اهتموا بامور بدلكم حتالة فعلا و من اصلا اخد رايكم و من تكون اصلا موريتانيا ما محلها من الاعراب,negative,negative,negative,negative,positive,negative,negative,negative,negative
"المغرب احسن دولة في العالم
اما الحساد فلا يهمنا بشيء لان السماء
لا تاعباء بنباح الكلاب",positive,negative,negative,negative,positive,negative,negative,negative,negative
"المغرب يدين ملشيات الحوثي ولا يدين الجيش الاسباني الذي يحتل ارضه ويضرب امهاتكم في سبتة ومليلية سياسة الاسود
ههههههههه عبيد ال سعود",negative,negative,negative,negative,positive,negative,negative,negative,negative
صحيييييح الكككككللللل متفق او دعنا نقول الاغلبية الصاحقة متفقة.,positive,negative,negative,negative,positive,positive,positive,positive,positive
أمير المومنين هو عمر بن الخطاب رضي الله عنه اما محمد السادس هو ملك هده البلاد فقط اطال الله في عمره,positive,negative,negative,negative,positive,negative,negative,negative,negative
لمغرب يكسر البيض وياكل الحجر سياسة معزولة خراب والملك النحس لبلاص الي يمشيله تفسد,positive,positive,positive,positive,positive,positive,positive,negative,positive
أخنوش جا معاه رئيس الحكومة لسنة 2017,positive,negative,negative,negative,positive,negative,negative,negative,negative
بانو ليكم غير الموظفين...وأجر بن كيران والوزراء والبرلمانيين ومدراء المؤسسات الكبيرة...كالسين فديورهم وكايتخلصو..,negative,negative,negative,negative,positive,negative,negative,negative,negative
انتهاء مسرحية داعش مع اوباما، و بداية مسرحية جديدة رفقة ترامب، ترقبوا خروج الزومبي 😏,negative,negative,negative,negative,positive,negative,negative,negative,negative
اصلاحات و انجازات حكومة بنكيران . هههههههههه . شكرا للمواطنين اللي صوتو على حزب الندالة و التعمية هههههه,negative,negative,negative,negative,positive,negative,negative,negative,negative
نطالب الحكومات العربية بمساعدة إسرائيل عبر إضافة البنزين,negative,negative,negative,negative,positive,negative,positive,negative,negative
ههههه قرب اوباما يمشي يدي معاه لخدم ديالو ساينو ترامب يصنع شلعيبة و العرب يتفرجون,negative,negative,negative,negative,positive,negative,negative,negative,negative
الشكر واﻻحترام لكل دول الخليج لمساندتها للمملكة المغربية,positive,negative,negative,negative,positive,negative,negative,negative,negative
"على كل حال ماشي ضروري الحكومة ما دام حكومة الظل خدامة، المغرب عايش بلا بها.
خدوا وقتكم.",negative,negative,negative,negative,positive,negative,negative,negative,negative
انتشار الغش في القطاعات الاقتصادية والإنتاجية في ظل حكومة البؤس و ضياع الحقوق.,negative,negative,negative,negative,positive,negative,negative,negative,negative
السجون المغربية هي المسؤول الأول في انتشار الجريمة والقضاء ابو الفساد في احكام مشجعة على الإجرام المغرب دولة مؤسسات ولكن فاسدة ومفسدة لأبناء وطنها,negative,negative,negative,negative,positive,positive,negative,positive,positive
رجل دولة يدافع بشراسة عن مواطنيه حيال الاتحاد الاوربي .. ارادة القوة ..,positive,negative,negative,negative,positive,negative,negative,negative,negative
الحكومة الجزائرية مكلخااااااااا,negative,negative,negative,negative,positive,negative,negative,negative,negative
وقت الضيق تعرف الصديق .هدا هو الدليل القاطع على أن اردوغان عميل أمريكي صهيوني بامتياز وكل من قال غير دلك فهو لا يفقه شيء او أعمى البصر والبصيرة,negative,negative,positive,negative,positive,positive,negative,negative,negative
انت بالفعل فنانة وكابرة في حجر قوادة سيري الله يعطيك قد عمرك دوزيه حبس ايتها العاهرة بامتياز,negative,positive,positive,positive,positive,positive,positive,positive,positive
ثمانية دول من أصل 90 دولة ، ياله من انتصار باهر لجلالته,positive,negative,negative,negative,positive,negative,negative,negative,negative
نعمان لحلو فنان من العيار الثقيل ولا يحتاج لأي دولة أن تباركه حتى ولو كانت مصر الشقيقة,positive,positive,positive,positive,positive,positive,positive,positive,positive
اقسم بالله العزيم عشر سنوات وتلاGتي ما فيها غير مي وما في احد سمع صوتي .....شنو غاتسناو من دولة يحكمها واحد كيعطي تصريح بحال هدا,negative,negative,negative,negative,positive,negative,negative,negative,negative
"او صافي  تحالفتي  مع الشيطان  ضد المسلمين   
كارلوس النعجة",negative,positive,positive,positive,positive,positive,negative,negative,negative
شؤال وجيه لكن السياسة هي فن الممكن و الفعل ورد الفعل في الوقت المناسب وفي المكان المناسب,positive,negative,negative,negative,positive,negative,negative,negative,negative
الحمد لله رب العالمين والصلاة والسلام على رسول الله صلى الله عليه وسلم. من رجعت الدولة تقتل الحشرات المضرة بصحة الناس بالقرطاس,positive,negative,negative,negative,positive,negative,negative,negative,negative
يبدو أن المغرب أصبح أكبر البلدان تحايلا على شعبه خصوصا في عهد هذه الحكومة التي أدهشت المغاربة ولم يبق لهم القول:حسبنا الله ونعم الوكيل.,positive,negative,negative,positive,positive,positive,negative,negative,negative
وقفة مدفوعة الأجر.....مباشرة بعدما أحسوا بقرب تشكيل الحكومة تم دفعهم مرة أخرى للتشويش والصيد في الماء العكر.,negative,negative,negative,negative,positive,negative,negative,negative,negative
مزيان قضيوهم لينا ونشوفو شكون غيكريسيكنا عاود . مهم ملي تساليوهم دوزو لبنكيران ورباعتوا حتهوما كيكريسيو بالعﻻلي,negative,negative,negative,negative,positive,negative,negative,negative,negative
والله يﻻوباش حت دسرتوا الحموشي راه ولد الناس كون كان البصر كون طحن مكوم,negative,positive,positive,positive,positive,positive,positive,negative,negative
هههههههه دوزيم رآه كلشي عارف انها تتبع سياسة نشر الفساد في هاد البلاد ولحد الآن ناجحة في تحقيق أهدافها مع الاسف [[PHOTO]],negative,negative,negative,negative,positive,negative,negative,negative,negative
إذا جاتك شي فرصة تهرب من البلاد ديال الويل لكحل و ما هربتيش غادي تتحاسب عليها غدا يوم القيامة. #مبروك_على_ولاد_خدام_الدولة,negative,negative,negative,negative,positive,positive,negative,negative,negative
"بنادم كاعي فالفايسبوك على هاد القرار لي خرجات بيه الحكومة ماشي واخدين الأمور بسخرية .. 
ماتبرمجوش العقول يا ولاد القحاب",negative,positive,positive,negative,positive,positive,positive,negative,negative
كلامك صحيح اخي الشعب المصري لا ذنب له وهو الاقرب الينا ونحن الاقرب اليه وسياسة النظام السيسي  لا تمثل المصريين الاحرار,positive,positive,positive,negative,positive,positive,positive,negative,negative
ديما رجاء البيضاوي... من المملكة العربية السعودية. (جدة),positive,negative,negative,negative,positive,positive,negative,negative,negative
اغبياء الدولة المغربية تحارب الاسلام اللهم ان هذا منكر,negative,positive,positive,negative,positive,positive,positive,negative,negative
داك اللعيبة ديال... قامت العناصر الأمنية المغربية هههه وكمل من عندك... عقنا بها وما شديتو والو وما حرقتو والو هداك غير سياسة خاوية,negative,negative,negative,negative,positive,negative,negative,negative,negative
هادا الريف اوحنا ناسو والمخزن يجمع راسو الى الامام يا ابطال حان وقت الانفصال كلنا #محسن فكري# رحمة الله عليه,positive,negative,negative,negative,positive,positive,negative,negative,negative
سنواجهه بالغاء. رواتب الوزراء. والبرلمانيين. ومن اراد خدمة الوطن كما يدعون فليخدمها دون راتب شهري,positive,negative,negative,negative,positive,negative,negative,negative,negative
هادي هي طحن مو .طحنو الشعب وديروه كفتة احسن ما يبقى عايش عيشة الدبانة في لبطانة .,negative,negative,negative,negative,positive,negative,negative,negative,negative
من جهة نظري ..فك البرلمان والحكومة..ويبقى الملك الآمر الناهي في البلاد...الملك والشعب فقط...إيلا بقينا على هاد الحال...لبلاد مشات,negative,negative,negative,negative,positive,negative,negative,negative,negative
اشمن برلمان علاه عندنا اصلا برلمان ،وايليييييي.هذه معلومة جديدة شكرا مكانش فخباري ؟؟؟؟؟,negative,positive,positive,positive,positive,positive,positive,negative,negative
وقفو معانا نوقفو معاهم هادئ هي السياسة الملكية,positive,negative,negative,negative,positive,negative,negative,negative,negative
قناة 2m هي نفسها خطأ يجب على الدولة الاعتذار عنه. قناة الرديلة و الفسق.,negative,negative,negative,negative,positive,negative,negative,negative,negative
"كيف؟
هم من اشعلوها !
من اجل المسعدات الدولية
هم يربحون .!!!
يخسرون مليار . ويربحون 100 مليار",negative,negative,negative,negative,positive,positive,negative,negative,negative
العز والنصر لللمملكة العربية السعودية,positive,negative,negative,negative,positive,negative,negative,negative,negative
أللهم احفظ الملك محمد السادس وباقي أفراد عائلته الملكية. واشغل الحساد بأنفسهم يارب,positive,negative,negative,negative,positive,negative,negative,negative,negative
نطلب من الحكومة الجزايرية ان ترسل طاىرات  محملة با البنزين وترشهم به لاخماد هذ الحريق واجركم على الله [[PHOTO]],negative,negative,negative,negative,positive,negative,negative,negative,negative
البرلمانيون والمسؤولون الكبار والوزراء يستثنون من ذلك ويستهدفون فقط الموظفون الذين يعملون في وضعية صعبة وبأجر هزيل,negative,negative,negative,negative,positive,positive,negative,negative,negative
الحكومة و الوزراء ورئيس الحكومة متغيبين منذ شهور الى من نشكيهم ومن نبلغ عنهم؟؟؟؟؟ الله و صافي,negative,negative,negative,negative,positive,negative,negative,negative,positive
اخنوش و مريم بنصالح و ما جاوهما دايرين فهاد البلاد مابغاو ... و فالأخير كايجي واحد اقولك هذا بلد الديمقراطية .,negative,negative,negative,negative,positive,negative,negative,negative,negative
اللهم احفظ المملكة العربية السعودية ملكا وشعباوكل الدول المساندة للملكة المغربية,positive,negative,negative,negative,positive,negative,negative,negative,negative
القوة لي الله سبحانه لايوجدو دولة قوية في العالم توجد ارادة الله ولكن لا حياة لمن نتادي فليكن درس قاسي لتتعلم كيف تتجراء على بيوت الله,positive,negative,negative,negative,positive,negative,positive,negative,negative
"اسمها فلسطين المحتلة ..
لا وجود لدولة اسرائيل الا في احلام الصهاينة و اعوانها .",positive,negative,negative,negative,negative,negative,negative,negative,negative
"مرحاض العالم سفيرة و بدولة السعودية  
آسف يا رسول الله صلى الله عليه وسلم ... 
أكثر  و أكبر وسخ في الدنيا قد تكون سفيرة بدولة يوجد بها قبرك ...",negative,negative,negative,negative,positive,negative,negative,negative,negative
راسك بحال القبة تاع البرلمان بالسيف متحملوش فرق كبيي  احبيبي,negative,negative,negative,negative,positive,negative,negative,negative,negative
اريد التبليغ على البرلمانيين و رئيس الحكومة حيث هادي شهرين و هما جالسين و تايتخلصوا,negative,positive,positive,negative,positive,positive,positive,positive,positive
اسرائيل اول دولة في العالم تتاهل لجهنم مباشرة بدون تصفيات 😂 😂 #اسراييل_تحترق,negative,negative,negative,negative,positive,negative,negative,negative,negative
ديما مغرب عاش محمد السادس,positive,negative,negative,negative,positive,negative,negative,negative,negative
"دول المتقدمة كيعينو رئيس الحكومة من اي حزب ليكون قادر اكدم لبﻷد اخارج لبﻵد
بن كران مكاد على والو غي اهدرة لخاوية",negative,negative,negative,negative,positive,negative,negative,negative,negative
وانت هادو مالهم صدعوا لينا كرنا، واش بوليزاريو ساكنين عندنا؟ يا في الأراضي الجزائرية، الله يسهل علينا وعليهم، حنا مالنا، الي فات الحدود بشبر نطحنو مو,negative,negative,negative,positive,positive,positive,negative,negative,negative
سياسة 2M التخريبية تكرسها برامجها الجوفاء الفارغة لك الله يا مغربي الحبيب واعلامك الفاشل يزكي تقهقر المستوى في كل شيء.,negative,negative,negative,negative,positive,negative,negative,negative,negative
كهف سياحي وفي الخارج مجرمون مشرملين كما يسمون ينتضرونك ليسلبوك باقي المبلغ الدي تملكه وهده المسألة داخلة في سياسة السياحة المشرملة,negative,negative,negative,negative,positive,negative,negative,negative,negative
قبح الله حكومة تبيع الدواء لمواطنيها اين حق التطبيب,negative,negative,negative,negative,positive,negative,negative,negative,negative
ويجب علا هده القنات ان تتطرق للمشاكل الداخلية لها وان تكون لها المصداقية في اقوالها ونحن كدولة داءما كنا اوفياء لوعودنا وليس كبعض الاطراف والحمد لله,positive,positive,positive,positive,positive,positive,positive,negative,negative
خوصصة التعليم و سياسة الريع و البذخ في دولة الجهل و الفقر  ثتير رعب الشعب,negative,positive,positive,positive,positive,positive,positive,negative,positive
الشيخة مولات البندير ؤ مول الضحك الباسل الحامض رجع ليهم الشان عشنا ؤ شفنا الغباء يناقش ملف التعليم غدا يشكلو لجنة لمناقشة الفقه الدستوري,negative,negative,negative,negative,positive,negative,positive,negative,negative
إنحطاط خلقي وتربوي وفكري في قنواتنا العمومية.صراحة هذه مدة طويلة لم أشاهدها.قنوات لتكليخ الشعب وإزالة ما بقي من وقار في البيوت,negative,positive,positive,negative,positive,negative,positive,positive,negative
رجل واحد كان يكفي لنهضة سريعة وشاملة في دولة بدأت من الصفر أما عندنا نحتاج أسرة من فجر ظهورها إلى انقراض سلالتها وشوف تشوف,positive,positive,positive,negative,positive,positive,negative,positive,positive
مافيش دولة مافيهاش دعارة غير ريحو رواحكم.. السعودية نفسها فيها دعارة والفاهم يفهم...,negative,positive,positive,negative,positive,positive,positive,negative,negative
نحن فخرون جدا بملكنا محمد السادس نصره الله لانه اعطى لهذا المعتوه السكير درسا في السياسة و عرفه ان قضية الصحراء خط أحمر بكل دبلوماسية,positive,positive,positive,positive,positive,positive,positive,negative,negative
عاش محمد سادس والمملكة المغربية الموت الخوانة و زوامل يمشيو يتحواو فل الجزائر لي كيقول انا مكلخ يمشي نطبون ديمه كراهت الخوانة و زوامل,positive,negative,negative,negative,positive,negative,negative,negative,negative
الموت لبني صهيون ولمن يؤيدهم من الخونة والحياة لأبناء شعبنا الفلسطينيين الأحرار وليس للخنزير عباس ابو مازن وعصابته اللتي باعت الأرض والعرض,negative,negative,negative,negative,positive,negative,negative,negative,negative
السعودية ديانا من مسها مسنا كلنا وعاشت المملكة فاعلة الخير داءما.,positive,negative,negative,negative,negative,negative,negative,negative,negative
