text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
الله يلعن لي ما يحشم فمكم يخرج غير الخماج  ما فيكم لا حياء ولا احترام عليها بلادنا ضربها الخلا,negative,negative,negative,negative,positive,negative,negative,negative,negative
لاحول ولا قوه الا بالله وحسبي الله ونعم الوكيل . مابقاو رجال ولاو أشباه رجال.,negative,positive,positive,positive,positive,positive,positive,positive,positive
علاش أغلبية اللاعبين فالبطولة مكيعرفوش ابلوكيو كورة و التمريرات كتكون غالبيا خاطئة و مكتكونش بالمقاس؟؟؟؟؟؟؟؟؟ جاوبووني,negative,negative,negative,negative,negative,negative,negative,negative,negative
اتفو على قوم الجاهلية والشرك بالله وبغاوا ولادهم يخرجوا صالحين الله ينزل عليكم النعلة صبا صبا,negative,negative,negative,negative,negative,negative,negative,negative,negative
تخلف وجهل وقاليك بغاو اشدو مصالح مواطن وهما بهاد الهماجية والتخلف هنا فين غادي ابان الشعب مكاين لااحزاب لا والو كلشي تيضرب على راسو,negative,negative,negative,negative,negative,negative,negative,negative,negative
أعتقد الواجب نتهلاوه فيهم هما ماشي ولادهم كرفع من المعاشات سواء ليهم أو الزوجات ديالهم أما الأبناء فحالهم فحال العموم,negative,negative,negative,negative,positive,negative,negative,positive,negative
واش هاد الناس لي غادين اعطيو لبلاد  هاد المخربين احيانا مشات لارواس واكواك اعباد الله  الهم ان هادا منكر لغيصوت عليهم ماشكا علينا,negative,positive,positive,negative,negative,negative,positive,positive,positive
لا حول ولا قوة إلا بالله العلي العظيم... مابقا امان بنادم مين ديما يطلع زاج مايعرف شكون يوقف عليه...,negative,positive,positive,positive,negative,positive,positive,negative,negative
ماكينش الأمن  والله العظيم مكينش الأمن انا بصفتي مهاجرة مني كندخل المغرب بلادي هذا هو الشيء الوحيد لي كانفكر فيه,negative,negative,negative,negative,negative,negative,negative,negative,negative
الخزي والعار لطماعين لي يقولها شحال كتقبطي واش عندك الدار وزيد وزيد الله يستر,negative,negative,negative,negative,positive,negative,positive,negative,negative
الجوع كاين واخا الفقر مسالة لا نقاش فيها القمع عايشينوا لكن علاش منكنوش منظمين وناكلوا بشوية وكل واحد حقه غيوصله هذه راها تسوفيجة,negative,negative,negative,negative,negative,negative,negative,negative,negative
حشى من عند الله تعالى نسمو هداك لفيزازي فقيه.هداك فاسق خصو اعتقل و تحكم .حتى دك العاهرةا شوهت بالمرأة المغربية,negative,negative,negative,negative,positive,positive,positive,positive,positive
بلاد ديال الشفارة والشعب الجبان حتى الرياضة معندكم فين ديروها,negative,negative,negative,negative,negative,negative,negative,negative,negative
حسبنا الله ونعم الوكيل اش بغاو لبشان حتى السماء طمعين فيها الأرصفة ما شي مشكل,negative,negative,negative,negative,negative,negative,negative,negative,negative
ههههههههههه مالك مكلخ راه كميرة ديال الشارع.أو هذا غير تسجيل,negative,negative,negative,negative,negative,negative,negative,negative,negative
اما الاعدام وا ما الدولة بغات هادشي واه هدشي مبقاش كينقاص بلعاكس كيتزاد الكريساج حيت السجن مبقاش كيخلع الشفارة خاص اتعدمو,negative,negative,negative,negative,negative,negative,negative,negative,negative
واعباد الله الغنم وخرجات كاتحتج وهاذ بوكعبوب كالس كايتصنط هنا للقطرة عيب عيب  والله عيب وجد العيب.,negative,negative,negative,negative,positive,negative,negative,negative,positive
هدوك المراقبين بزاف منهم كيكونوا مجرمين بحال هدوك للي خدامين فالمحطات الطرقية غير المجرمين واصحاب السوابق ههه,negative,negative,negative,negative,negative,positive,negative,negative,negative
بسبب هاد الكترولات الحافلات كيتهرسوا من امواطنين ولو انهم مشي حافلات راهم زبالة الحكرة في هاد البلاد فينهو القانون ؟؟؟,negative,negative,negative,negative,negative,negative,negative,negative,negative
علاه باقي عندك لوجه لي يمشي يخطب البنت ويتزوج من بعد الشوهة لي دارت ليك البرهوشة لي قد لاخر في اولادك . وشكون لي باقا تقبل عليك .,negative,negative,negative,negative,positive,negative,negative,negative,negative
واعر داك لي قاليه انا مريض كناكل المسوس ..والله ينعل لي مايحشم,negative,negative,negative,negative,negative,negative,negative,negative,negative
هادوا اخويا راه مستغلين هاد الطفل حينت كيسكنوا في الكريان وملي جا الهدم مبغاوش يخرجوا مفهمتش هاد الناس فين باغين يوصلوا,negative,negative,negative,negative,negative,negative,negative,negative,negative
كفاش لحيس الكابة مجرم خاصو تعرف باش تشوه اشنو المشكل ولخضاو ليه التلفون يعني كيشجعو على الجريمة,negative,negative,negative,negative,positive,negative,negative,negative,negative
وسيييييييير تقرا من التقوليب غانت اللي كتعاني العالم كلو كيعاني الناس قرات معندهاش الصباط فرجليها اوصلات المراكز عليا,negative,negative,negative,negative,negative,negative,negative,negative,negative
والله كون كنت فبلصطك حت نقطع لمها العروق ديال رجليها لاهيا لا هادك زامل ديال رجلهاء نخوي مهوم من هادك الدرب,negative,negative,negative,negative,positive,positive,positive,negative,negative
السيبة بعينيها مالقيتوش الحكام قاصح كون داخلين سوق راسكم و غاديين حدا الحائط ماتقدروش تهزو الراس,negative,negative,negative,negative,positive,positive,negative,negative,negative
واشوفي بعدة حالتك كيف دايرة الله يقطع لباباك الجدر لانتي ولا داك الراجل حتا هوة بحالو بحال المريوة,negative,positive,positive,negative,positive,positive,positive,positive,positive
هادشي ولا كيضرنا في قلبنا  خصهوم اطبقو فيهم الاعدام وال.الدين  ياخدو بالهوم من اولادهم ماتغفلش اعليهم العين ابدا,negative,negative,negative,negative,negative,negative,negative,negative,negative
ما بقاش سميتو بوتفليقة ولا سمو بو تخريقة لحقاش ولا يتخرق بليكوش مابقاو عندو حصارات ولا كلشي دايز الما والغبار,negative,positive,positive,negative,positive,negative,positive,negative,negative
انت كبير المجاحيم و لكن العروبي المدلج كيبقى ديما مدلج يا فنان طارو ديال الزيت أش غادي تسنى من شيخ المجاحيم,negative,negative,negative,negative,negative,negative,negative,negative,negative
كتفوه اوديواه لي حديقة الحيوانات جيبوه المحمية اكاير لي فيها التماسيح ورمي الحمار لي التماسيح تهني كم منو,negative,negative,negative,negative,negative,negative,negative,negative,negative
والله الا هدشي حرام الاجور متجمدة والزيادات موجودة و حيت هو مخاسر والو كلش فابور علاش ما يدير لبغا الله ياخد فيك الحق,negative,negative,negative,negative,positive,negative,negative,negative,negative
واش هادي بلاد اعباد الله تنفسو فيها الاكسجين والله انعل بوها حالة كنحقد نهار على نهار على هاد لبلاد,negative,negative,negative,negative,negative,negative,negative,negative,negative
تركة ديال لقحاب  من هدرتك باينة بخبيزتك وديك البرهوشة  طال الزمان ولى قصار غدي تخرج قحبة حيت تبت ونشات في وسط غبوي قحبوي,negative,negative,negative,negative,negative,negative,negative,negative,negative
سيرو الكلاب الله انعلكم وانعل المتليين ولاقدو اديرو العنف لكتكلمو عليه غيري ديره بقاو لينا غير المتليين تفو عليكم الممسوخين,negative,negative,negative,negative,negative,negative,negative,negative,negative
العرب كايموتو بالجوع و شوووف فلوس البترول فين كايمشيو 😕,negative,negative,negative,negative,positive,positive,positive,negative,negative
"المراة معا مجتمع جاهل غي عذاب القبر  
ديما ناخذو حق الرجال و خايكون ديلمو فمو خانز و سروالو خانز ة سكايري كتجيو منو",negative,negative,negative,negative,positive,negative,negative,negative,negative
هههه التفاااااهة واش اعباد الله براهش او يالاه خاطبين او مصدعين الوقت وانتوما سيرو تكمشو مالكوم زربانين براهش ديال .... 🤢🤢🤢🤢🤢🤢,negative,positive,positive,negative,positive,positive,positive,positive,negative
سير يا صحفي ديال .....الله ينزل عليك الغضب ديال الدنيا الدين,negative,negative,negative,negative,positive,negative,negative,negative,negative
الله ينعل لميحشم سيرو تصليو الله يمسخكم وليتو هنود,negative,negative,negative,negative,negative,negative,negative,negative,negative
"شعب الدربوكة 
شعب الغايطة 
علاش ماكاديروشي هاكا ف شي حاجة لمصلحة الشعب 
زوج ديال المشرملين قاطعين الزي ف الحي كلو يا الشمايت",negative,negative,negative,negative,negative,negative,negative,negative,negative
رآك غير كتخرا اسي زبي.الحسد مراهش ملييييح😂،الخراير مساكن,negative,negative,negative,negative,negative,negative,negative,negative,negative
وا لبنعلطبنمك أبنت لقحبة لينعل زامل بوك ،مصيتيه دب,negative,negative,negative,negative,negative,negative,negative,negative,negative
ديك المرأة اللي قالت العيالات فرعنو، بغيت لطسيلتك غي شي جاهل يصبحك على دلكة لعصا و يمسّيك على قتلة ألويلة,negative,negative,negative,negative,negative,negative,negative,negative,negative
والمحلل قاليك أي لعاب يماركيهم وزيد معا هاد مصراوة,negative,negative,negative,negative,negative,negative,negative,negative,negative
حسبي الله ونعم الوكيل في هد الناس واش اعبد الله بلاصتو هي الزنقة اوهو في هديك الحال  والله يخد الحق,negative,negative,negative,negative,negative,negative,negative,negative,negative
انت بنفسك حرام الغشاشة اللحية والنفاق سكيري حسن منكم موضح امورو لناس عل الاقل ماشي مخبي وكيسكر بحالكم الفساد كيجري ليكم فالدم,negative,negative,negative,negative,negative,negative,negative,negative,negative
ميكو علينا شوية ! واش الفيزازي كيدخل علينا القفة؟ يدبر راسو اللي دخل راسو في النخالة كينقبو الدجاج وانا من عندي اللارواس,negative,negative,negative,negative,negative,negative,negative,negative,negative
أش هاد الإشهار عنصري على فين عمر كانت البيضاء احسن من السمراء كلنا بحال بحال كيضرني خاطري ملي كانشوف ان مزال ناس كيفكرو هكا,negative,negative,negative,negative,negative,negative,negative,negative,negative
ما  قريش وما  فهمش   ... ..والعيب في الحزب الي  تعدى عليه,negative,positive,positive,negative,positive,positive,positive,positive,positive
هداك التقرير نتاع ديك العجزة الي عندكم الي مشفرينكم في الملاير ومخليانكم في السعايا كتبردو على قلبكم,negative,negative,negative,negative,positive,negative,negative,negative,negative
خيبوعة وما تحشم.الزين يحشم  على زينو .جيبوها  تخلع دراري صغار في العرس باش ينعسو وباش الكبار ينشطو في راحتهم,negative,negative,negative,negative,positive,negative,negative,negative,negative
هديك غير هضرة زيدة وكدوب ولله ما تاخد حقك وخى طير بلى جناوح,negative,negative,negative,negative,positive,positive,negative,negative,negative
هاد الصفحة ديال الزبل والكذوب والتشويه كيجيبوا القدارة اخخخخ,negative,negative,negative,negative,negative,negative,negative,negative,negative
كيهدر على الحشيش والمخدرات وهو أكبر حشايشي شوف وجهو كيداير.,negative,negative,negative,negative,positive,negative,negative,positive,positive
ولاد الشعب هما لغيضيعو  اما المعلم  ولا الاستاد مانضتو  مضمونة التعليم خاسر  و دبا عد غديخسر من المزيان,negative,negative,negative,positive,negative,positive,negative,negative,negative
نبيل بن عبد الله وعلي الفاسي الفهري اكبر غلطة في تاريخ المغرب,negative,negative,negative,negative,negative,negative,negative,negative,negative
طاحت الصمعة علقو الحجام شنو هاد الخوزعبيلات و اخنوش و رباعة دشفارة مالهم معفيتيهم ولا هادوك وكلولك الطلامص في فطور رمضان؟,negative,negative,negative,negative,negative,negative,negative,negative,negative
حسبنا الله ونعم الوكيل في كل من ضيع حقوقي ، حسبي الله ونعم الوكيل في من ضيع اولادي، حسبنا الله ونعم الوكيل في كل من خان الوطن.,negative,positive,positive,positive,positive,positive,positive,positive,positive
"هاد ولد الق المصيبة الكحلة سباب البلوكاج 
مول المخطط الخضر والحمر والزرق متقدوش عليه حيت ديالو كبير عليكم هههههههه [[PHOTO]]",negative,negative,negative,negative,negative,negative,negative,negative,negative
بقات فالمسطاش والسناسل والتبوزيق ورد الشعر اللور .الماء والشطابة تلقاع لبحر .باغي يكون وزير وصافي .اخرج على الحزب .,negative,negative,negative,negative,negative,negative,negative,negative,negative
والتعليم والصحة والعدل والعيش الكريم والعمل والتقاعد وووووووو اهذو حرام علينا,negative,negative,negative,negative,negative,negative,negative,negative,negative
"قولو ليهم جيو نشرو السلام و الأمان في أكبر غابة في المغرب سميتها الدارالبيضاء وا يسامحو لينا حت  هذ الغابة 
خانزة بحال شي 💩 كبيرة .",negative,negative,negative,negative,negative,negative,negative,negative,negative
تصوروا غا زبييييييي يالأوباش الخونة الانفصاليين عاقوا بيكم المسلسل ديالكم سالة والتفرشتوووا يالحاسين الكابااااا,negative,negative,negative,negative,positive,negative,negative,negative,negative
قراها ليكم هداك بوتخريقة باش يخليكم ديما ناعسين هديك الارقام سير تحشم الا كان عندكم الوجه علاش تحشم,negative,negative,negative,negative,negative,negative,negative,negative,negative
هادو ماشي خاصهم ةالاعفاء خاصهم يتحاسبو ويجبدو داكشي لي شفرو ويتعاقبو ولكن فينهما هادو لي غيحاسبوهم ويعاقبوهم وهما البلاد ديالهم,negative,negative,negative,negative,negative,negative,negative,negative,negative
الزلزال هو لي ضارب جيوب الشعب المغربي،أما هادو راهم ضمنو التقاعد وقضاو غرض ;),negative,negative,negative,negative,positive,negative,negative,positive,positive
الله يمسخكم لى أنتا ولىباك واش كتصحابو روسكم في موريتانيا راك في المغرب أبيي  الفيزازي مفسد خاصو يخد الجزأ ديالو بضوبل,negative,negative,negative,negative,negative,negative,negative,negative,negative
السعودية معروفين بالجهل والحقد والكراهية والكلاخ والفساد,negative,negative,negative,negative,negative,negative,negative,negative,negative
هو سباب كل المشاكل ولي كيقول عكس هدا راه انتفع منو,negative,negative,negative,negative,negative,negative,negative,negative,negative
في الأنظمة الغير ديموقراطية يجب عدم ربط ما هو علمي بالمواقف السياسية للأنظمة التي تسعى أصلا إلى تجهيل شعوبها.,negative,negative,negative,negative,negative,negative,negative,negative,negative
هاي هاي شحال ديال الخلايا ولينا فكشمير أو جوج طن ديال الغبرة حدا القصر ديال الملك معرفوهاش من دخلت ههههههههه,negative,negative,negative,negative,negative,negative,negative,negative,negative
بسمة امل ماعندكم حتى سبيطار صحيح و كاتهضري الخانزة,negative,negative,negative,negative,negative,negative,negative,negative,negative
"راكم افضحتونا و حشمتوا بنا حتى ولينا
كايقولوا المغاربة غير السحارين و المشعوذين  الدعوة بكم ل الله سبحانه و تعالى يأخذ الحق",negative,negative,negative,negative,negative,negative,negative,negative,negative
خصهوم يرجعوا فلوس الشعب هدي هي المحاسبة الحقيقية والسجن الي تبتت عليه شيحاجة بحلهوم بحال ولاد الشعب هدا هوا الحق والقانون,negative,negative,negative,negative,negative,negative,negative,negative,negative
عافاكم لا تبقاوش تشهرو ليكوش وقت العشاء الطبلة محطوطة ومزوقة فاش كنشوف الاشهار ديال الزمر كتشدو ليا الشاهية😅😅,negative,negative,negative,negative,negative,negative,negative,negative,negative
باقي محشمتوش ألعياشة مابقى لمليك غير إقوليكم ديوها فكركم شوية ههه الله إنعل لي مايحشم أتفو...,negative,negative,negative,negative,negative,negative,negative,negative,negative
انا تيقتلوني غير بدوك شراوط ديال الرايات والشعارات الانفصالية لمغاربة معمرهم يطفروه محدهم متمسكين بهاد التخلف والقبلية,negative,negative,negative,negative,negative,negative,negative,negative,negative
"لاتقلق راه أي واحد كيبغي يخدم الشعب والطبقة لفقيرة كيطيروه.
اللي نوضوا الفتنة فالحسيمة راهم باقين فبلايصهم.",negative,negative,negative,negative,negative,negative,negative,negative,negative
مقدو فيل زادوه فيلة سيد غيغوت عوك عوك هاذشي بزاف .,negative,positive,positive,positive,positive,positive,positive,positive,positive
هاديك الوزيرة افيﻻل الناس شحال هم يشكنون من الماء حتى بدا الزلزال السياسي وراحت زاكورة تقوم بالواجب...تخافو ما تحشمو,negative,negative,negative,negative,negative,negative,negative,negative,negative
عبد اللطيف عطاءالله راه قاليك لان عقلك صغير فتفكيرك محدود صافي سلينا وسدينا البيبان سير تكمش حدا بوتفريقة,negative,negative,negative,negative,negative,negative,negative,negative,negative
حرام هذش الانسان كيزير راسو ويشري شقة فيها 50 متر وميلقاهاش صالحة للاستخدام الآدمي والله حتى عيب الله يعطيهوم المرض,negative,negative,negative,negative,negative,negative,negative,negative,negative
السيد رئيس الجامعة كداب انا مشية الى للخطوط الملكية. باش تشري التذكر الى كودفوار  الخطوط الملكية مكاين ولا,negative,negative,negative,negative,negative,negative,negative,negative,negative
هههه،من لحيتوا لقم ليه،انت و غيرك دايرين بحساب الزمان تشفروا و تنهبوا(اللي بغى يدير لباس في المغرب)يدخل للسياسة,negative,negative,negative,negative,negative,positive,positive,negative,negative
ناااااااار على شوهة حاكرين على مالين لحوانت دراوش في الاحياء الشعبية أومخلين لكبار في الاحياء الراقية و السياحية,negative,negative,negative,negative,negative,negative,negative,negative,negative
خاصهم الحبس كروش الحرام ويتحاسبو علي صغيره ولكبيره,negative,negative,negative,negative,negative,negative,negative,negative,negative
اودي غير عطيونا التيساع أمريكا لقات العرب حلوف فينما تبغي تدخل لشي بلاد تدمرها تقول ليهم راه عندكم ارهاب وزوينة هادي,negative,negative,negative,negative,positive,negative,negative,negative,negative
اكبر بكاي و شكاي فتاريخ الكرة يا طيح كي طبوحط يا كبكي على حكم كون كان فالمغرب كون شد گريمة على و داك بكى,negative,negative,negative,negative,negative,negative,negative,negative,negative
اعتصبك و لا حتى شبعتي نكاح  عاد جايا تبكي علينا وتلقاك كنتي مطمعة بالزواج نهار لقيتي ايديك و الما جيتي تبكي سيري,negative,negative,negative,negative,negative,negative,negative,negative,negative
الداخلة حشومة يدويو و هما كلشي رخيص عندهم و خدامين بصاليرات طالعين بلا قرايا .... و الحوت و الاراضي رخاص و مواد البني,negative,negative,negative,negative,negative,negative,negative,negative,negative
نفختو لينا راسنا بهاذ لخوا ونتا اسب الفيزازي مبانت ليك غي بنت خارجه الطريق هي اللي تزوج بها وقد بنتك لا حول ولا قوة الا بالله,negative,negative,negative,negative,positive,negative,negative,negative,negative
فحاول هاذ المجرمين خاصهم شرع اليد ما خاصه مش الامن,negative,negative,negative,negative,negative,negative,negative,negative,negative
ها اللي رضي عليك اخاي....كمشيوا اتسلكطو وعطيوها للتقحبين تا كتصيدو عاد كيجيوا  البسو الفولار وابكيو,negative,positive,positive,negative,positive,negative,positive,negative,negative
لعنة الله عليك يا شيطان حسن هديك اللحية راه حشومة مازال ددايرها .واش محشمتيش والله حتى هاديك الحية غادي تحاسبك قدام الله,negative,negative,negative,negative,positive,negative,negative,negative,negative
اشمن ظروف اللله يهديك واش بغيتو حتا زوامل ندرولهوم شأن واش معرفتيش لقصة ديال قوم لوط خاص مو الاعدام تفو,negative,negative,negative,negative,negative,negative,negative,negative,negative
فين كنتي مني كانة تتصور فيك فطونوبلتك وتتغمز بعينيها رالله تيخلص فيك علا النفاق ليفيك نتا مراجل موالو راجع نفسك البياع,negative,negative,negative,negative,negative,negative,negative,negative,negative
سير شوف غي وجهك كداير  سخط عليك الله يا       لحمار أنا ريفي ورضي الله عنه يا الخنزير وعطي بنتك  للشيخ القزازي يلعب فيها شويا,negative,negative,negative,negative,negative,negative,negative,negative,negative
"ختشي واش انت الفتاتش الوحيدة للي شداتها الدودة من الصغر
واسيرو تبردو الدودة وفوتونا الله يغبر لبوكم الشقف نتوما وهاد الصحافة دالزبل",negative,negative,negative,negative,negative,negative,negative,negative,negative
باركا ما تقلدوا الغرب فالخوا الخاوي انا شايف بحال هاد الفديوا فدولة اجنبية او انت غير معاند معاه كوبي كولي تكون فشي حاجة لي تنفع.,negative,negative,negative,negative,negative,negative,negative,negative,negative
"تفو عليك ا  مصطفى الله ينعلك في هاد نهار 
بحالك لي راهم دايرين هاد شي
كدافع عليه  حيت كيشبهك",negative,positive,positive,negative,negative,positive,positive,negative,negative
الله ينعل لقحبة تاع مهم كيتشعبطو وكيهزو لقالب عاد يتمسكنو طريكت دول لعالم تلات تقودو يا صفحت زبي على وزن شعب دلقلوي,negative,negative,negative,negative,negative,negative,negative,negative,negative
"حشومة هادشي لكديرو فيه اشوف زبي وخا يكونو هاد الوداد يهود متشوشوش عليهم هكا 
سيرو شوفو سيادكم المصريين البلاد كاملة مع الاهلي",negative,negative,negative,negative,positive,negative,negative,positive,negative
الله بنعل الكلبة ديال امكم ياحكام الجزائر مجوعين الشعب وكاضحكوا عليه راهم فاقوا بكم يامفسدين,negative,negative,negative,negative,negative,negative,negative,negative,negative
الله ينعل دين مك يا لحية الشيطان و دين أم لي كيسمع ليك و دين أم لي مديها فيك يا الحيوان الآدمي,negative,negative,negative,negative,negative,negative,negative,negative,negative
الله يلعنك حشم غير على كيرك و على هدك اللحية ديال المعزة,negative,negative,negative,negative,negative,negative,negative,negative,negative
اشنو دار هد اخنوش،  مدار حتي حاجه غير خرج على الفلاحه و فلاح,negative,negative,negative,negative,positive,negative,negative,negative,negative
القرودة ديال العرجا كولشي عارفكم قرودة ميساج قاصح 😂😂😂😂😂,negative,negative,negative,negative,negative,negative,negative,negative,negative
والقحاب شحال عزيز عليهم الزوامل .تتجيهم النفس اعلى النقوشة حيت تيقودو ليهم .اما لراجل ماباغيه حتى حد الله يلعن ليكم الوالدين,negative,negative,negative,negative,positive,negative,negative,negative,negative
هذي هي المصيبة العظمى منين أمثلك فحال هاذ طارو تاع لخرا . آش جابك شي برلمان بيع الضتاي حسن ليك 😂,negative,negative,negative,negative,negative,negative,negative,negative,negative
قابلة المغرب شفارة ههههه صفارة هههههه رقم 1 في عبودية أو بودية,negative,negative,negative,negative,negative,negative,negative,negative,negative
فو كونط ههه ولد القحبة شاد فيكم دخلو غا لبروفيل ديال مردا مكاين لا ندا لا قلاوي هادا مصيفط ختو لخليج و داخل بسميت بنت,negative,negative,negative,negative,negative,negative,negative,negative,negative
هدا الناس كيختارعو غي اللي كيزيد الشعب في الدمار الى بغاو الناس التقاء خاصهوم يطالبو بيه ماشي يدمر الحياة ديال بزاف العائلات,negative,negative,negative,negative,negative,negative,negative,negative,negative
إلى دارو ولد الرشيد ولا حتى نزار التعليم مشى الله ارحمو اعرفو هاد الشي لوقع مؤخرا غير مسرحية اكيضحكو على الشعب,negative,positive,positive,negative,positive,negative,positive,negative,negative
واش نت تصطتي كدور مع الناس باش يقول عليك راك نت مزيان وريحة عطات بالفساد والعيالات سير درق زلافتك من الاعلام بارك,negative,negative,negative,negative,negative,negative,negative,negative,negative
خص الدولة تطلق اعلى يماهم طائرة حربية تردكم غبار الأوباش الخونة سلعة الحشيش والتهريب أحفاد الاسبان,negative,negative,negative,negative,positive,negative,negative,positive,positive
حكومة زيادات لي خلاه بن كيران يكملو سي كتماني على طبقة مقهورة هاد الاجراء ديروه على الموال تسرقات ............,negative,positive,positive,negative,positive,negative,positive,positive,positive
ديك 245 مليار سنتيم ديال البلاط دازت بالتصفيق و التهليل كالعادة ياك .. و لكن شمايت و الحيوانات هم اللي كيصوتو,negative,negative,negative,negative,negative,negative,negative,negative,negative
شوفو حتى هاد القحيبة كتهضر على اللغة ههههه راه أصلك غير جارية مشرقية جاية للمغرب الأمازيغي على ضهر بعير يا العربوشية الداعشية ‎:D‎,negative,negative,negative,negative,negative,negative,negative,negative,negative
هادو هوما العاهرات يتزوجو اجنبي يقولولو مغاربا زوامل دبا هو الزامل مزوج بسيدا,negative,negative,negative,negative,positive,negative,negative,negative,negative
"ههههههه فات دارنا و قطعت لبحر و ربي كبير 
ريفي و راسي عالي و لكن بعقلي الحمد الله مكنسرق مكنقرقب بحالكم يا تريكت لكريساج",negative,negative,negative,negative,negative,negative,negative,negative,negative
المغاربة عندما تنتقد شي حاجة تيقولك انت جزائري هادي فعايل العياشة الملك ضحك عليكم و صافي و باقي الفساد,negative,negative,negative,negative,negative,negative,negative,negative,negative
راك غير داوي خاوي.كلامك زايد ناقص في هاذ المشكل ديال الرعاوين,negative,negative,negative,negative,negative,negative,negative,negative,negative
أنت يا إما برهوش . يا إما معقداك الوداد . يا إما ماشي مغربي ..,negative,negative,negative,negative,negative,negative,negative,negative,negative
لا خدمة لا ردمة شمكارة دزاير منهارة معندها والو لا اقتصاد لا والو اخخخ بلد الفقراء والعاطلين  وامجاعة,negative,negative,negative,negative,negative,negative,negative,negative,negative
لحقاش كلهم بحال بحال هههههههه غير اقضيو  أما احنا  راه تقضات فينا الله ياخد فيكم الحق والله ما نسمحوا  في حقنا حتى لديك الدار,negative,negative,negative,negative,positive,negative,negative,negative,negative
القرد كيسكن في الجبال يا زعطوط سير تأكل البيصر أو عول على شي خماسية عند سيادك أو متنساش القرد هو باك يالحمار  😀😁😁😂😃😀😁😂😂😂,negative,negative,negative,negative,negative,negative,negative,negative,negative
غادي يكون هاد المواطن ستفزها ...لانه كايصورها باش يطيحها فالفخ ....علم الله اش عمل ليها ...قبل ما يصورها,negative,negative,negative,negative,negative,negative,negative,negative,negative
اللهم  ادمركم  كما   دمرتو     هاذ   البلاد     المنافقين       اللصوص  الشفارة     الخونة     الملعونين        الماجوسييييييين,negative,negative,negative,negative,positive,negative,positive,positive,positive
اوا ما سمعنا والو منهم ف الرد على الزنادقة اللي كيشككو ف السنة و اهل الالسنةةبحال البوخري و مسلم....,negative,negative,negative,negative,positive,negative,negative,negative,negative
هي وصلتو للدقاءق الحاسمة في المقابلة غاديين ديرو تغييرات ملي غاديين تبقاو فالحكومة تغيير شفيفير بشفار الله يعفو علينا منكم,negative,negative,negative,negative,negative,negative,negative,negative,negative
كلاب صافي راه لاعب معاكم ازارو ماشي زورو كين 10لعابة آخرين هاجموهم بلحق هو لي احمق مشى لمصر صحافتها معندها مبدأ,negative,negative,negative,negative,negative,negative,negative,negative,negative
عندكم مشرع بلا متخفو  أ كلاب  لله يخدفيك لحق  يارب,negative,negative,negative,negative,negative,negative,negative,negative,negative
راه المشكل هادو راه شبعو المشكل غذين احتو واحذين أخرين جيعانين انهبو كتر من هادو راه خاص المحاسبة,negative,negative,negative,negative,negative,negative,negative,negative,negative
هادشي غلاش قالو  النا العربو اشدا كفرى ونفاق  طاحت  الصمع علقو ازرو هدشي قلناه قبل رهلمغربا هدوك واش مبغتوش كاع تفهمو,negative,positive,positive,negative,positive,positive,positive,positive,positive
احاسبوك نتا الاول على داك عقد النكاح ديال داك شمهروش د الامازيغ مع مجاهدة النكاح مليكة مزيان...و زيدو الاخرين,negative,negative,negative,negative,negative,negative,negative,negative,negative
هاذ خييتي دايرة هاذ الفيسبوك ابحال جامع الفنا .. ديما تقرد علينا الحجايات الخاوية .. طز على السياسة,negative,negative,negative,negative,negative,negative,negative,negative,negative
المساخيط هوما حنا ا السي لي ماطالع لينا والو فهاد البلاد اما هاد الكمامر كتسوق القطيع حتى للممات هاد الافلام تقييناها.,negative,negative,negative,negative,negative,negative,negative,negative,negative
"لاحولة ولا قوة إلا بالله العلي العظيم 
اشمن بلاد وشمن دولة 
عيب وعار. ........",negative,negative,negative,negative,negative,negative,negative,negative,negative
هد الصحيفة غادية او كتفقذ المصداقية ديالها او كتبين انها مخزنية.....راه الشعب ماشي بليد واش كنبانو ليكم مكلخين .,negative,negative,negative,negative,negative,negative,negative,negative,negative
تعليم تاع الدروشة والاستعباد والخنوع والدل والتفقير اتفو على طاصيلت مكم لا انتوما ولا تعليمكم وحتى بلادكم,negative,negative,negative,negative,positive,negative,negative,negative,negative
هادشي تعمقت فيه وبحت فيه وتصدمت بالجهد . ا فينكم ا العلماء و الشيوخ ووووو بانو راه هادشي كيخلع وبزاااااااف,negative,negative,negative,negative,negative,negative,negative,negative,negative
الصنطيحة اللي غاتحشم عليها راها عندك فيها جوج ميترو..تفووووو,negative,negative,negative,negative,negative,negative,negative,negative,negative
واعرة هادي الكمارة والوجه لي تحشم عليه معندكش منين جاك الزين نتا ماتشوف فيك لا موحمة ولا شادة فحبل وجهك بحل خرية المريض أشباه الرجال,negative,negative,negative,negative,negative,negative,negative,negative,negative
شكون هاد العدول لكتب لهم عقد النكاح وشكون هاد القاضي لوفق على زواج ديالهم  هادوك راهم عندهم 19 سنة. الكدوب على المواطنين,negative,negative,negative,negative,negative,negative,negative,negative,negative
ولد قحاب بجوج لحية صلاة وكدوب ونيفاق تفوو علي كممر ديال النار,negative,positive,positive,positive,positive,positive,positive,positive,positive
