text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
'آلله اكبر آلله اكبر على كل الكفار الفجر و لا د الحرام والخنازير في كل مكانه',negative,negative,negative,positive,positive,positive,negative,positive,negative
'اكياس بلاستيكية قنينات فارغة حفاضات الاطفال عصي احجار او مخلفات البناء اللهم هدا منكر ونحن كمواطنون مسؤولون بالدرجة الاولى ولكم واسع النظر ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'مغرب موازين ، مغرب الأقمار الاصطناعية ، مغرب قطار الفائق السرعة ، مغرب الاستثمارات في إفريقيا و مغرب تنظيم كأس العالم ، لا يتوفر حتى على بنية تحتية جيدة هههه،',negative,negative,negative,negative,positive,negative,positive,positive,positive
'إختناق قنوات صرف مياه الأمطار أدى إلى تجمع المياه في الشوارع و صعوبة مرور السيارات و في نفس الوقت كشف غش المسؤولين المشرفين على المدين',negative,negative,negative,negative,positive,negative,positive,positive,negative
'المقال لا يعكس الواقع على الإطلاق',negative,negative,negative,negative,positive,negative,negative,positive,negative
'هذا شخص مريض شانه شان الدواعش المرضى والمهووسين بعلاقتهم مع الله هذه الفئات المريضة ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'يا للهول!!! حتى الأمس القريب كنت أحسب أن الحمير لا علاقة لها بالفلسفة و الفكر الحر، أما و الحالة هاته، فسأشد الرحال إلى بقعة من كوكبنا لا يوجد بها مثل هاته الأنواع الهجينة من الحمير. ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'مناورات روسيا في المنطقة العربية كلها بضوء أخضر أمريكي-إسرائيلي من أجل إنهاك دول المنطقة.',negative,negative,negative,negative,positive,negative,negative,positive,negative
'صراحة لم نبق نعرف من ضد من في هده الفوضى الهلاكة التي بدات بالربيع العبري',negative,negative,negative,negative,positive,negative,negative,positive,negative
'رحمةا لله على الأحزاب أصبحت وكالة من غير بواب يلجها كل من هب ودب ',negative,negative,negative,negative,positive,negative,positive,positive,positive
'باركة علينا بزاف شوفو الناس فين وصلوا واش الامزيغي ممزوجش من العربية واالعربي ممزوجش من الامزغية ادوها في ريوسكم وخدموا بلادكم ',negative,negative,negative,negative,positive,positive,positive,positive,positive
'اش غدا نقول الله اعطكم الذل معكم تقة في رؤوسكم شكون لي مسوق ليكم ازوركم عزرائيل انشاء الله',negative,negative,negative,negative,positive,negative,negative,positive,positive
'لقد تسبب هذا الواقع المؤلم في نفوري من العربية، التي لا تمثل لي سوى رمزاً من رموز القهر والاستبداد',negative,negative,negative,negative,positive,negative,negative,positive,positive
'الدول العربيه فقط مستهدفة سواء على نزاع عرقي وديني. الصين فيما الاف اللغات ولم نسمع بهاذا المانيا فرنسا بلجيكا .نسمع بهاذا فقط في المغرب الجزاءر',negative,negative,negative,negative,positive,negative,negative,positive,positive
'و في الأخير يتحدثون عن الوطنية كيف تكون مواطنا و لغتك و انت اصلي ولد لبلاد و لغتك تحارب باسم البربرية و العرقية و الفتنة الخ الخ ',negative,negative,negative,negative,positive,negative,negative,positive,positive
'تمسكوا بالقشرة واتركوا اللب لاسيادكم ',negative,negative,negative,negative,positive,positive,negative,positive,negative
'ذه هي البلاد العكار فوق الخنونة ، الفقر ، الجهل، المناكر ، الهشاشة ، الشفرة ، الحكرة، البطالة ،الرشوة ، السرقة، الدعارة، لا بنيات تحتية و لا خدمات في المستوى ، و هم يقتسمون الغلة و الميزانيات فيما بينهم ، لك الله يا وطني!!',negative,negative,negative,negative,positive,negative,negative,positive,negative
'أنثم أصابكم مرض الطاعون ؟ ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'شوهتم الاسلام بأفكاركم والاسلام منكم بريئ ',negative,negative,negative,negative,positive,negative,negative,positive,positive
'حارب في وطن غير وطنه وقتل أبرياء. فلا رحمة الله عليه. وإلى جهنم و بءس المصير ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'الفلسفة بريئة من هذا المجرم...لقد استراح العالم منه العقبى ﻷمثاله من الظلاميين',negative,negative,negative,negative,positive,negative,negative,positive,negative
'صحفي غبي وسؤاله اغبانا لله وانا اليه راجعون.الصبر لعائلته',negative,negative,negative,negative,positive,negative,negative,positive,negative
'ماندادا افشل حارس مر بتاريخ المنتخب الفرنسي ولا يستحق التواجد كبديل لـ هوجو لوريس',negative,negative,negative,negative,positive,negative,negative,positive,positive
'الشباب الله يهديدم من اليسموعين المولوهييس و ما الى ذالك من الأرانب العنقودية والملابس الطبيعية والله يرحمنا بالشتا',negative,negative,negative,negative,positive,negative,negative,positive,negative
'لعنك الله ولعن كل واحد امثالك انتو بجم يا شفشاوني يوسف حتى اسمك مايشبه البشر يامتخلف',negative,negative,negative,negative,positive,negative,negative,positive,negative
'الله الله عليكم يا مخترعون. هناك فرق شاسع بين هده الكلمة و القنون هده ليست الا كلمة تعبير فقط. أما العنف فهو عنف حتى لو كان يمارس ضظ حيوان ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'استمرو فى مزيد من التفاهات',negative,positive,positive,negative,positive,negative,positive,positive,positive
'موعود بفشل اخر',negative,negative,negative,negative,positive,negative,negative,positive,positive
'الزاكى كمدرب صعيف جدا',negative,negative,negative,negative,positive,negative,positive,positive,positive
'سير بلا رجعة. دون المستوى وأي فريق سوف يتعاقد مع هذا الفاشل سيكون في القسم التاني.',negative,negative,negative,negative,negative,negative,negative,positive,negative
'مدرب فاااشل',negative,negative,negative,negative,positive,negative,negative,positive,positive
'الاوباش مكيحملوهش فريق اتحاد طنجة مستواه ضعيف رغم احتلاله مراكز متقدمة',negative,negative,negative,negative,positive,negative,negative,positive,positive
'الاطار المظلوم من الجامعه والفروق الوطنیه بمساعدت الاعلام الریاضی المغربی الفاشل یزغرتون ویطبلون للاجانب وینسون اهل البیت .',negative,negative,negative,negative,negative,negative,positive,positive,positive
'تراجع مهول للبطولة الوطنية هذا الموسم',negative,negative,negative,negative,positive,negative,positive,positive,positive
'الزاكي بحالو بحال بن شيخ الجزائري نفس العقلية',negative,negative,negative,negative,positive,negative,positive,positive,negative
'رغم كيدكم للرجل الزاكي في القلب ولا يقبل الشفارة وهذا هو ذنبه مثله مثل كل المخلصين في هذا البلد الله تعالى ياخذ الحق',negative,negative,negative,negative,positive,negative,negative,positive,negative
'كل الفرق التي دربها فشل معها. اقول لسي زاكي سير ترتاح راك شوهتي .حشم شويا',negative,negative,negative,negative,positive,negative,positive,positive,negative
' الوداد البيضاوي لم بقدم اي شيء في كأس العالم للاندية',negative,positive,positive,negative,positive,positive,positive,positive,positive
' تماما يا اهل العفة والحشمة اصحاب الامن هم اكبر مفلسين ومفسدين التوعية',negative,negative,negative,negative,positive,negative,negative,positive,negative
' شخصيا لا ارى اي منظر خلاب كل ما يظهر قلة التنظيم و عشوائية المكان. اناس همهم هو الربح و الجودة و النظافة في خبر كان. بعض الثلوج فوق التراب في منطقة منكوبة ',negative,negative,negative,negative,positive,negative,positive,positive,positive
' كين غير صحاب مصليح الشخصية',negative,negative,negative,negative,positive,negative,positive,positive,positive
' السلام عليكم افيقو المغارب هذ فقط مضوع فتنة سياسية كي يفعل السيتسيون مايشاؤن في ضل الفتنة هضر على الزيادة على الوضيفة على الاجور',negative,negative,negative,negative,positive,negative,negative,positive,negative
'لمسؤول الاول عن وضعية الكاك هو الوزير رىبس المجلس البلدي عزيز الرباح..نتمنى من المسؤولين التدخل العاجل..هنا استغلال فاضح للرياضة من قبل السياسيبن.. ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'متفق تماما مع التحليل...الكاك ضحية السياسة و المال و المصالح...فمتى ياتي الفرج يا ترى؟؟؟ ',negative,negative,negative,negative,positive,negative,positive,positive,positive
' عقلية سخيفة تستهزأ من القوانين عوض الإلتزام بها',negative,negative,negative,negative,negative,negative,negative,positive,negative
' ثلاثة ارباع مناطق البلد تعيش ضروف القرون الوسطى وتجاهل تام من طرف الدولة التي لا تعير اَي اهتمام لها . فقط النفخ الإعلامي والوعود الوهمية ومشاريع التنمية على الورق ',negative,negative,negative,negative,positive,negative,negative,positive,negative
' واش هاديك طريق بعدا آلي كتوصل لاوكايمدن !! حشومة يتكلم الانسان على محطة و سياحة و مناظر في ظل وجود طريق كارتية كتلك..',negative,negative,negative,negative,positive,negative,negative,positive,negative
' جميع المنتجعات المغربية تعاني من نفس المشكل . ',negative,negative,negative,negative,positive,negative,negative,positive,negative
' منطقة تفتقر للبنيات التحتية المهمة. مثل الطرق المؤدية إلى هده المحطة. بناء فنادق.منازل وأكواخ سياحية. إنشاء مطاعم ومقاهي تليق بهدا المكان',negative,negative,negative,negative,positive,negative,negative,positive,negative
'و تجعل من الاستثناء قاعدة',negative,positive,positive,negative,positive,positive,positive,positive,positive
'المشكل ليس في القوانين و لا البنية التحتية بل المشكلة الكبرى في العقليات و الوعي',negative,negative,negative,negative,positive,negative,negative,positive,negative
'الى متى والقتل سيستمر في المناطق العربية',negative,negative,negative,negative,positive,positive,negative,positive,negative
'و احنا مالنا.راكم ف حرب واش بغيتو يضربوكم بالشكلاط ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'الحكومة طاغية تخلق لنا فتن كي لا يرا المواطن اوضاع بلاده ويبقا منعس في الفتن عنف موزين .... اتدا الحكومة ان تتكلم على حقوق المواطن ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'إذا لم تفعل الدولة شيئا هل سنبقى نرثى حالنا و نأتي كل فصل شتاء بمثل هذه التقارير التي تؤلم ولكن ليس بقدر ألم و بؤس هؤلاء الأطفال الذين تضررت أيديهم و كأنها أيادي شيخ في التسعين.',negative,negative,negative,negative,positive,negative,negative,positive,negative
'قساوة قلوب البرجوازيين المتحكمين في ذوالب الدولة في المغرب هي من أوصلت أكتر من ثلث المغاربة يعيشون تحت عتبة الفقر أما برد الشتاء وحر الصيف فمن الطبيعة وعلى الجميع',negative,negative,negative,negative,positive,negative,negative,positive,positive
'الإنسان عديم الإنسانية هو من يغتصب الأطفال وغير الأطفال بل يغتصب حتى نفسه. ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'أين هي الحكومة اللهم ان هذا منكر',negative,negative,negative,negative,positive,negative,negative,positive,positive
'الدولة المخزنية كتدخل ملايير الدولارات من خيراتنا وثرواتنا والشعب المغربي ظايعين ومشردين ومحرومين من ابسط حقوق ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'لا خدمة لا صحة لا تعليم واكثر من ذلك كنشوفو المخزن غادي وجاي من فرنسا ودول الخليج وتيظيع الزبابل ديال فلوس الشعب حسبي الله ونعم الوكيل',negative,negative,negative,negative,positive,negative,negative,positive,negative
'عارفين غير البرويصيات والزيادات على ظهر الفقراء',negative,negative,negative,negative,positive,negative,negative,positive,negative
'وفين الحق الدولة على المواطن .العيش الكريم .الشغل .الصحة .التعليم',negative,negative,negative,negative,positive,negative,negative,positive,negative
'قانون ديال سويسرا ...في الدولة ديال الخريخرة',negative,negative,negative,negative,negative,negative,negative,positive,negative
'هذا عار هذا عار',negative,negative,negative,negative,positive,negative,negative,positive,negative
'ناس الخليج لا يهتمون الا بالجنس .. ناس متخلفين وعديمي الاخلاق ...',negative,negative,negative,negative,positive,negative,negative,positive,negative
'لعنة الله عليكم وعلى هد الصفحة الصهيونية أنتم ظد.إسلام مجرمين تفو عليكم عاهرة',negative,negative,negative,positive,positive,positive,negative,positive,negative
'هذه هي طبخة المفسدين باختصار ',negative,negative,negative,negative,positive,negative,negative,positive,positive
'كفاكم تمتيللا على الشعب المغلوب على امره نريد ملموسة فالمواطن داءما هو الضحية ',negative,negative,negative,negative,positive,negative,negative,positive,positive
'زيت مقلدة.اين هي لجنة المراقبة لضبط هذه الزيت المشبوهة حتى لايقع لها ما وقع للاضحية.. والمستهلك هو الضحية.... ',negative,negative,negative,negative,negative,negative,negative,positive,negative
'أسئلة سخيفة يستغلون بها الضعفاء تساله مارايه فيمن تضع العدسات سؤال بليد لشخص يفتقر لابسط الاشياء و هو العيش الكريم',negative,negative,negative,negative,positive,negative,negative,positive,negative
'هذه هي نتيجة التعليم المتدهور',negative,negative,negative,negative,positive,negative,positive,positive,positive
'تفو عليكم اوساخ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'لعنة الله على أصل مكم',negative,negative,negative,negative,positive,negative,negative,positive,positive
'جريدة فاشلة',negative,negative,negative,negative,positive,negative,positive,positive,negative
'الله يلعنكم يا صهاينة يا أولاد الكلاب',negative,negative,negative,negative,positive,negative,negative,positive,negative
'والله يوما ما سوف تلعنون اليوم',negative,negative,negative,negative,positive,positive,positive,positive,positive
'هذه حقيقة العرب ، نتأسف إن كنت منحدرا من شبه الجزيرة العربية ،',negative,negative,negative,negative,positive,negative,positive,positive,positive
'مسكين الشعب المغربي. غريب في بلاده و غريب في غربته و الحولي يرعى في الزرعه',negative,negative,negative,negative,positive,negative,negative,positive,positive
'كمشيو عند الوسخ دالبشار وسولوهم كمارة دالخرة باغي يمشي لأوروبا',negative,negative,negative,negative,negative,negative,negative,positive,negative
'حسبنا الله زنعم الوكيل. اللهم ولي أمورنا خيارنا. أمين',negative,positive,positive,negative,positive,negative,positive,positive,positive
'تفوووو علي شعب بقاية المجتمع ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'.لا حول ولا قوة ولا قوة إلا بالله العلي العظيم...ذمرتوا شبابنا بالمخدرات من اجل الفيلات والكاطكاطات ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'لما لا تدهب انت الى الجحيم وتهنينا وتهني دوك الناس من المدابح لي كدير انت والجيش ديالك',negative,negative,negative,negative,positive,negative,negative,positive,negative
'راه قال الحقيقة مابغيناش نكون عرب.. شكون اللي كان السبب فحروب الشرق الأوسط ياك بسباب الحكام العرب الخونة.. هوما سباب الدمار .. العرب جايبين الذل',negative,negative,negative,negative,positive,negative,negative,positive,negative
'لاحياة على من تنادي',negative,positive,positive,positive,positive,positive,positive,positive,positive
'لاحولا و لا قوة الا بالله. اللهم يارب اعن هذه الأم على جمع شمل هذه العائلة و تربية اوالدها و اصلح أمور هذا البلد الطيب. ',negative,negative,negative,positive,positive,positive,negative,positive,positive
'حسبنا الله ونعم الوكيل، أليسوا هؤلاء أولى بالتنمية أولا قبل الكوت ديفوار ؟ ',negative,positive,positive,negative,positive,negative,positive,positive,positive
' المغرب ليست دولة انسانية..',negative,negative,negative,negative,positive,negative,negative,positive,positive
' الله يكون في عون هذه الاسرة، المرجو ارسال هذا الخبر الى وزارة السيدة الحقاوي و شكرا لكم. ',negative,negative,negative,negative,positive,negative,positive,positive,positive
'التهميش والضعف وعدم وجود إمكانية التدفئة.',negative,negative,negative,negative,positive,negative,negative,positive,negative
'رحل زمن العرب الشرفاء',negative,negative,negative,negative,positive,negative,negative,positive,positive
'علاش كاتكذب علاش و تتقتطع الكلام خارج سياقه تدليس و تحريف و استحمار للعقول',negative,negative,negative,negative,negative,negative,negative,positive,negative
'المغاربة تجذبهم الأوهام و دنيا و موسيقا ورقص أما حقوق إنسان مجرد كدبة الغرب على العرب فهم يخضعوننا بكلمات ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'البطالة وانعدام الديمقراطية والقضاء والمنافسة الشريفة والمساواة في الحقوق والواجبات وتفشي رهيب الفوارق الطبقية هي التي تجعل الشباب كيفما كان مستواه الهروب الى أوروبا ',negative,negative,negative,negative,negative,negative,negative,positive,positive
'أكبر مشكل يواجه المغاربيين هو عدم معرفتهم ماذا يريدون :',negative,negative,negative,negative,positive,negative,negative,positive,negative
'الشعوب العربية و شعوب شمال إفريقيا لا تريد شريعتكم الهمجية، الشريعة دمرت سوريا والعراق وأفغانستان واليمن وليبيا والجزائر العشرية السوداء ',negative,negative,negative,negative,positive,negative,negative,positive,positive
'دار الضريبية تمتص دماء المساكين من اجل انعاش انفسهم حذاري لمن قام ببيع عقار ولم يصرح ، فسوف يتم حضر حسابه البنكي ، واخد كل امواله ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'يا اصحاب المناصب ...اتقوا النار ولو بشق ثمرة... ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'نعلت الله عليه ولد الحرام الكلب ولد زنقة الله يعطيه شلل',negative,negative,negative,positive,positive,positive,positive,positive,negative
'اللاعب غير مُقيد في لائحة الأساسية للفريق',negative,negative,negative,negative,positive,negative,positive,positive,positive
'عذرا بوصوفة... فالفرحة تأجلت إلى مونديال روسيا.',negative,negative,negative,negative,positive,positive,negative,positive,positive
'كرهت سوفيان بوفال هاد النهار السيد والو منين تاتشوف رياض محرز وتشوف بوفال تايضرك راسك فرق كبير',negative,negative,negative,negative,positive,negative,negative,positive,positive
'لاعب استعراضي فقط لكن نتمنى له التوفيق',negative,positive,positive,negative,positive,positive,positive,positive,positive
'لاعب استعراضي لا اقل ولا اكثر',negative,negative,negative,negative,positive,negative,negative,positive,positive
'إستحالة العودة',negative,positive,positive,negative,positive,negative,negative,positive,positive
'هاد السيد ناقص كيلعب غي لراسو كيكتر من المروغات أو أغلبية هو لي كي قتل الهجمة تعرابت او السعيدي حسن منو',negative,negative,negative,negative,negative,negative,negative,positive,negative
'بوفال اعتقد انه ليس في أفضل حالاته. خاصو يولي يطلق الكورة من رجليه و يشارك الأصدقاء ديالو في الدفاع ',negative,negative,negative,negative,positive,negative,positive,positive,positive
'نعيش في عصر السفاهة',negative,negative,negative,negative,positive,negative,positive,positive,positive
'فيصل فجر تقريبا هاد الموسم. احتياطي و ضعف مستواه قد يفقد مكانه في راسيا',negative,negative,negative,negative,positive,negative,positive,positive,positive
'ادم ماسينا لن يلعب للمغرب و لا يعترف بأصوله فلا داعي لمتابعته',negative,negative,negative,negative,positive,negative,negative,positive,negative
'لك الله يا وطني، اصبروا يا إخواني و أشكركم ما دمتم أوفياء لنفوسكم و فضلتم هذه الحالة على التجارة في المخدرات أو السرقة كل الأعمال التي تكتسب رزق حرام و يبقى مصيرها السجن',negative,negative,negative,negative,positive,negative,negative,positive,negative
'خطة الحقد والكراهية لبعضنا بعض هذا سعودى وآخر مريض والآخر انانى وووو الجهل فبراير أمة الجهل وتحيا المرأة العربية',negative,negative,negative,negative,positive,negative,negative,positive,negative
'السياقة اصبحت تخيف اغلب المغاربة ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'دة قمه الفساد يلا روح على الفندق فى الرياض عند عمك محمد بن سلمان',negative,negative,negative,negative,positive,negative,negative,positive,negative
'بدلآ من خبر تافه يدل على أن العرب لا يفكرون الا بغرائزهم الجنسية',negative,negative,negative,negative,positive,negative,negative,positive,negative
'يا أمة ضحكت من جهلها الأمم',negative,negative,negative,negative,positive,negative,negative,positive,negative
'الله يرحمو ويسع عليه وبرزق أهله الصبر والسلوان هذا قدره ان يموت مدفونا مرتين تغمده الله بواسع رحمته ',negative,positive,positive,negative,positive,positive,positive,positive,positive
'إن لله و إن إليه راجعون...يجب الاستماع لكل من له صلة بسقوط السور. ',negative,negative,negative,negative,positive,negative,positive,positive,positive
'رحم الله الفقيد واسكنه فسيح الجنان هو وباقي الشهداء والهم ذويهم الصبر والسلوان ',negative,positive,positive,positive,positive,positive,positive,positive,positive
'حراك الشعبي المبارك المقدس عرى وشوه وفظح الدولة المخزنية.',negative,negative,negative,negative,positive,negative,positive,positive,positive
'االله يرزقنا شي موتا مستورة ياربي ',negative,positive,positive,negative,positive,positive,positive,positive,positive
'في بلادي اذا لم يقتلك الظلم و الفقر و الحكرة و الجوع و الحاجة فانه يقتلك القدر الذي يكون سببه الفوضى و الاهمال الطبي',negative,negative,negative,negative,negative,negative,negative,positive,negative
'لا اله الا الله. الله ارحم التلميذ شادي . واصبر ميمتو . لي مات ماعمرو إتعوض وخا عطاوك مال دنيا كلها . إنا لله وإنا إليه راجعون .',negative,positive,positive,positive,positive,positive,positive,positive,positive
'مغربنا للأسف كل شيء فيه فوضوي، ',negative,negative,negative,negative,positive,negative,negative,positive,positive
'لكن للأسف الشديد الرشوة استفحلت في مجتمعنا وأصبحت شيئا عاديا',negative,negative,negative,negative,negative,negative,negative,positive,negative
'كعادتها الدولة لاتحقق في الشكايات حتى تسقط الارواح ',negative,negative,negative,negative,negative,negative,negative,positive,negative
'أموال طائلة تصرف في الهباء كل سنة صفقات أسلحة ارضاءا للغرب',negative,negative,negative,negative,positive,negative,negative,positive,positive
'.مهمشين لا يهمكم إلى المساعدات الاجتماعية',negative,negative,negative,negative,positive,negative,negative,positive,negative
'المغاربة ياحبيبي حتى زيت الزيتون اصبح فوق الطاقة الشرائية ',negative,negative,negative,negative,positive,negative,positive,positive,negative
'النهاري وامثاله ياكلون الغلة ويلسون الملة ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'المغاربة ماقادرين حتى على الخبز ، ما أذراك بأرگان ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'إقرأ التاريخ يا جاهل .وعندئدين قول او لا تقول',negative,negative,negative,negative,positive,negative,negative,positive,negative
'وكواك على ثقافة الظلام! ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'السي انهاري راك كتخربق. وكاتخرف. واش ماعندك مايدار',negative,negative,negative,negative,positive,negative,negative,positive,negative
'شوفو الجهل ديال العماري واش النهاري قال كلام ديال العيب قال كلام كلنا عارفينو',negative,negative,negative,negative,positive,negative,negative,positive,negative
'ولا سحور بابا عيشور ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'إتهم الرجل التقي ااذي يخاف اللّٰه بالتكفير وهذا إفتراء وبهتان اللّٰه إسمح ليه',negative,negative,negative,negative,positive,negative,negative,positive,positive
'أنت مجرد رجل لا تجيد الكتابة ولا القراءة ومستواك الدراسي ضعيف جدا عجبا من نسبوك امين عام ورئيس منطقة وأن لاتستهل حتى شاوش إبقى بعيدا عن الفتوى في الدي',negative,negative,negative,negative,positive,negative,negative,positive,negative
'حوادث مميتة على الطريق بسبب الأشغال المستمرة منذ سنتين',negative,negative,negative,negative,positive,negative,negative,positive,negative
"'كم يؤلمني أن ارى هؤلاء ""الدكاترة على الورق"" ... لا زين لا مجيب بكري !! فهاؤلاء لا يهمهم إلا راتب الأستاذ الجامعي'",negative,negative,negative,negative,positive,negative,negative,positive,negative
'..اللهم رزقنا الصبر كما رزقته عبادك من قبل وأرنا المفسدين و الضالمين منا وفضحهم يا رحمان سبحانك',negative,negative,negative,negative,positive,negative,negative,positive,negative
"' ""الحقوق المهضومة"" '",negative,negative,negative,negative,positive,negative,positive,positive,positive
' من العار أن يبقى ملف هؤلاء الدكاترة العاملين في قطاع التربية الوطنية عالقا في دهاليز الحكومة ووزارة التربية الوطنية...',negative,negative,negative,negative,positive,negative,negative,positive,negative
' مجموعة من الانتهازيين لا يؤمنون بمبدأ تكافئ الفرص وجدت فيهم البهلوني بنكيران و الحكومة الحل التقشفي',negative,negative,negative,negative,positive,negative,negative,positive,negative
' صبح من السهل إتهام الناس بالتكفير و الإرهاب كلما خالف أحدا رجال السلطة أو لم يتبع أهواءهم لو كانو يقرؤون كتاب الله لعلموا ',negative,negative,negative,negative,negative,negative,negative,positive,negative
' البحث العلمي أصبح مهزلة ',negative,negative,negative,negative,positive,negative,negative,positive,positive
' و الله حرام دكاترة في الشارع يحتجون في حين ان الخصاص مهول في الجامعات',negative,negative,negative,negative,positive,negative,negative,positive,negative
' للاسف النهاري وغيره من التكفيريين اخترقوا نسيجنا الاشعري وبداوا يكفرون ويحرمون على حسب ميزاجهم ',negative,negative,negative,negative,positive,negative,negative,positive,negative
' فقهاء الجهل لا تفوتهم فرصة إلا و باعدوا الإسلام عن زمانه و مكانه',negative,negative,negative,negative,positive,negative,negative,positive,negative
' خلاصة القول النهاري هو قنبلة هيدروجينية تهدد المغرب وامنه واستقراره ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'  كفاكم غباءً ',negative,positive,positive,negative,positive,positive,positive,positive,positive
'  انها قمة الغباء ، من اراد ان يحتفل فلا احد يمنعه، ومن لم يرد ذالك فلا احد سيجبره على ذالك',negative,negative,negative,negative,positive,negative,negative,positive,negative
'  رأس السنة شأنها شأن عيد المولد النبوي بدع ومنكرات',negative,negative,negative,negative,positive,negative,negative,positive,negative
'  هنا بعض المعلقين وصلت بهم الغباء الى حد تجعله يهاجم النصارى',negative,negative,negative,negative,positive,negative,negative,positive,negative
'  حرم على راسك لي بغيت حنا لا تفرضش علينا شي حاجة سير حدا قبر النبي او بكي حتى تشبع . ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'  الغرب النصارى الكفار ...لقد سئمنا من نفاقكم...إلى كنت رجل او عليك لكلام فل تقاطع الغرب الكافر بطائراته وأدويته واختراعاته..',negative,negative,negative,negative,positive,negative,negative,positive,negative
'الحرام والحلال لا نراه الا في الشكليات. ثقافة التخلف ستبقى لقرون أخرى. ',negative,negative,negative,negative,positive,negative,negative,positive,negative
' مياه عادمة تصب في نهر سبو هذه تعتبر فضيحة من العيار الثقيل لان نهر سبو يغذي الانسان والحيوان ويذهب لسد الوحدة ',negative,negative,negative,negative,positive,negative,negative,positive,negative
' فضيحة وجراءم في حق الانسان والحيوان والنبات ',negative,negative,negative,negative,negative,negative,negative,positive,negative
' كي لا تتشبه يا شيخنا بالكفار، كان عليك ان تحرم ايضا ادويتهم و طبهم و سياراتهم و حواسيبهم و هواتفهم و المكرفون الذي تخطب به و الانترنت التي نقرأ بها كرهكم للناس اجمعين ',negative,negative,negative,negative,positive,negative,negative,positive,negative
' لا اظن انه توجد مدن في العالم اقبح و ابشع من المدن المغربية.',negative,negative,negative,negative,positive,negative,negative,positive,positive
' دولة الفوضى سياسة حكومة بنكيران وبعد العثماني دمرت التعليم العالي',negative,negative,negative,negative,positive,negative,negative,positive,negative
' المواطن الفاسد',negative,negative,negative,negative,positive,negative,positive,positive,positive
' لاحظت أكثر المعلقين من بني صهيون',negative,negative,negative,negative,positive,negative,positive,positive,positive
'كل هذه المشاكل يتسبب فيها المواطن الفاسد، الذي لا يحترم قانون البناء في المدن',negative,negative,negative,negative,negative,negative,negative,positive,negative
'وإذا أسند الأمر إلى غير أهله فانتظر الساعة',negative,negative,negative,negative,positive,negative,positive,positive,positive
'لكن العيب ليس في العماري بل العيب في من انتخبوا عليه وأوصلوه كي يتصرف في أمورهم ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'جرائم عمرانية واقتصادية واجتماعية في حق الشعب.',negative,negative,negative,negative,positive,negative,negative,positive,negative
'مدن تفتقر لابسط مقومات الحياة. لا توجد محاسبة ولا معاقبة في حق المسؤولين عن هذالجرائم. الوضع سيتفاقم اكثر. ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'نتيجة سنوات التسيير السيئ لشباط ثم من بعده الأزمي، لا ننسى السابقون.',negative,negative,negative,negative,negative,negative,positive,positive,negative
'النقطة السوداء الوحيدة هي مجرى المياه العادمة التي تخدش عذرية الطبيعة و رونقها',negative,negative,negative,negative,positive,negative,negative,positive,negative
' يعاني التهميش والتحقير من طرف المسؤولين الدين تعاقبوا على تسيير المغرب مند الاستفلال الى يومنا هدا لا بنية تحتية لا منشآت لا ادارات لا كليات لا صناعة لا اسواق ولا هم يحزنون تتلقى الضربات والمصائب',negative,negative,negative,negative,positive,negative,negative,positive,negative
'الفقر والجوع والغلاء البطالة السبب الرئيسي في فاجعة الصويرة وغيرها',negative,negative,negative,negative,positive,negative,negative,positive,negative
'ولاتغطية الشمس بالغربال .فاجعة الصويرة تخفي من ورائها ملايين الصحايا من المغاربة الدين يتدورون جوعا.القفة كانت لصالح النساء دون الدكور .انها العنصرية . ',negative,negative,negative,negative,negative,negative,negative,negative,negative
'الله يستر ما كنتش تا نتيق بمرض الكرسي حتى لهاد الدرجة ، ولكن الان تاكدت منه وبالاخص عند المنافقين الاخوانيبن لي خربو الدول الاسلامية او ضحكو على شعوبها باسم الدين.',negative,negative,negative,negative,positive,negative,negative,positive,negative
