text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
مغاديش نتافقو معاكم,negative,negative,negative,negative,positive,negative,negative,negative,negative
ماشي لخاطرك راه راك عايش في المغرب,negative,negative,negative,negative,positive,negative,negative,positive,positive
اش غادي نقول ليك غير الله يلعن اللي مايحشم كتدافع على شركة فرنسية والشعب المقهور المطحون مهاز ليه كاع الهم,negative,positive,positive,negative,positive,negative,positive,positive,positive
هاديك شروط تعجيزية باش المغرب ماينظمش كأس العالم,negative,negative,negative,negative,negative,negative,negative,negative,negative
بصحة و الراحة ياعقيد,positive,positive,positive,positive,positive,positive,positive,positive,positive
الوعي مكاينش عند المعظم إلا القلة القليلة وخا إكون الإنسان مثقق ولكن كتبادر منو تصرفات غير طبيعية,negative,negative,negative,negative,positive,negative,negative,positive,positive
حسن نيت ,positive,positive,positive,positive,positive,positive,positive,positive,positive
إقدر داك الشخص كان ناقص حنان لفقدان الأم ديالو من صغرو ولقاه في الزوجة داكشي علاش كيعاملها بلطف شديد او أنها يتيمة وكيحاول ميجرحهاش,positive,negative,negative,negative,negative,negative,positive,negative,negative
بعتو الدين بعرض الدنيا نوض تشلل,negative,positive,positive,negative,positive,negative,negative,positive,positive
اللي شاديين قسم الإشهار لا علاقة,negative,positive,positive,positive,positive,positive,positive,positive,positive
على قلة الإبداع,negative,positive,positive,positive,positive,positive,positive,positive,positive
اودي السلامة صافي هادشي من علامات الساعة,negative,positive,positive,positive,positive,positive,positive,positive,positive
اه عندك الصح,positive,positive,positive,positive,positive,positive,positive,positive,positive
الله يرزقنا شي وحدة بحال خديجة,positive,negative,negative,negative,negative,negative,negative,positive,positive
ناويين المعقول مثلا ,positive,positive,positive,negative,positive,positive,positive,positive,positive
وي وي على الرومانسية,positive,negative,negative,negative,positive,negative,negative,positive,positive
كيغمقوا علينا بديك الجهوية الموسعة وكيخدوا للصحراء تلفلوس الصحاح,negative,positive,positive,positive,positive,positive,positive,negative,negative
وكاين اللي غادي يعطيك باش يبقا يعايرك بها قدام عباد الله,negative,negative,negative,negative,positive,negative,negative,positive,positive
شوف من ولينا عايشين اشباه الرجال حتى واحد ماقدر يتحرك,negative,negative,negative,negative,negative,negative,negative,positive,positive
صباح الخير أباشا اش خبارك هاني مهني,positive,negative,negative,negative,negative,negative,negative,negative,negative
وييه نعلق من هنا قبل ماتفسد الاخلاق نتاعي ,negative,positive,positive,positive,positive,positive,positive,negative,negative
داكشي اللي بغينا,positive,positive,positive,positive,negative,positive,positive,negative,negative
إلا بغاو ليك الخير يامرحبا ونتا تأكد تاخذ منهم الحاجة الزويينة,positive,negative,negative,negative,negative,negative,positive,positive,positive
معندي مشكل معا حد غير الإنسان إتستتر,positive,negative,negative,negative,negative,negative,negative,positive,positive
مشية بلا رجعة,negative,negative,negative,negative,negative,negative,negative,negative,negative
من نيتكم يتم إستنزاف المياه الجوفية لزراعة البطيخ و الطماطم لابد من هذه الزراعات أن تلغى,negative,positive,positive,positive,positive,positive,positive,positive,positive
غادي يجي اللي غتدي اطنز عليهم ويندمو في الأخير,negative,negative,negative,negative,negative,negative,negative,positive,positive
اودي في فترة الخطوبة كل واحد كيبغي يبان بأنه مثالي داكشي علاش مخصهاش تكون معيار,negative,negative,negative,negative,negative,negative,negative,negative,negative
هذا مايكون غير داك العفيريت ديال الجن العاشق,positive,positive,positive,negative,positive,positive,negative,positive,positive
نهاية الموسل الاول صدمتني وهوأكثر مسلسل أخذت منو صدمات,negative,positive,positive,negative,positive,positive,positive,positive,positive
لا حبيبي انا اللي راح اعلمك,positive,negative,negative,positive,negative,positive,negative,positive,positive
حبيبي انت فهمتها كما تريد لكن معناها ظاهر للعيان,positive,negative,negative,negative,negative,negative,negative,negative,negative
عيدك مبارك أخي خالد,positive,positive,positive,positive,positive,positive,positive,positive,positive
 ممكن أتفق معك,positive,negative,negative,negative,positive,negative,negative,positive,positive
 ريالي حتى النخاع,positive,positive,positive,positive,positive,positive,positive,positive,positive
اييه يا زمن نوكيا كنت تشحنها تنساه أسبوع,positive,negative,negative,negative,negative,negative,positive,negative,negative
مجهودات الحكومة الجبارة لي محاربة الفساد,positive,negative,negative,negative,negative,negative,negative,negative,negative
كاينة شي ماركة في البشر خاصهم طريحة العصا باش إيفهموك,negative,positive,positive,negative,positive,positive,positive,positive,positive
لي دار الذنب استاهل العقوبة,negative,negative,negative,negative,negative,negative,negative,positive,positive
تفو على كونكسيون حتى ولا زبالة,negative,positive,positive,positive,positive,positive,positive,positive,positive
فكرة واعرة,positive,positive,positive,positive,positive,positive,positive,positive,positive
إن شاء الله مايكون ع الخير الله كتب ليك رزقك ونهار غدى تزوجي غادي عريسك وخا يكون في شي غار ,positive,positive,positive,negative,negative,positive,positive,negative,negative
الحلقة نتاع البارح واعرة الله يعطيك صحة أخاي خالد,positive,positive,positive,negative,positive,negative,positive,positive,positive
عندك الصح في هادي,positive,positive,positive,positive,positive,positive,positive,positive,positive
مابقا فيه ميتشاف,negative,positive,positive,positive,positive,positive,positive,positive,positive
السعادة لاترحل أبدا مع أحد أخبروا الراحلين بذالك,positive,positive,positive,positive,positive,positive,positive,positive,positive
بحال هاد ناس نقدر نصنفهم بان الحمير اذكى منهم,negative,positive,positive,positive,positive,positive,positive,positive,positive
اخويا بحالي بحالك صدموني وحق الله,negative,negative,negative,negative,negative,negative,negative,negative,negative
خاوة خاوة نعيشو ديما في سلام الجار يخاف على جارو كملووها,positive,negative,negative,negative,negative,negative,negative,negative,negative
فعلي الموقع حبيبة ,positive,positive,positive,positive,positive,positive,positive,positive,positive
واش هادي محاضرة ولا خطبة ,negative,negative,negative,negative,negative,negative,negative,negative,negative
الراجل ده بيقول كلام زي الفل غالبا معندوش,positive,positive,positive,positive,positive,positive,positive,positive,positive
والله حشمت منك ختي سنسن على هذه العبارات الزينة أنت كلك إحترام والله ,positive,positive,positive,positive,negative,positive,positive,negative,negative
فرحت مين راني فانز ليك,positive,negative,negative,negative,negative,negative,negative,negative,negative
والله لن ينسى وجعك قط ولن ينسى دعواتك الملحة وهمساتك الحزينة ف ستمر بك الأيام وستتأكد أن الله استجاب لك,positive,positive,positive,positive,positive,positive,positive,positive,positive
تصبحو على خير,positive,negative,negative,negative,negative,negative,negative,negative,negative
حشومة حتى من الموت دارو منها فرجة ,negative,negative,negative,negative,negative,negative,negative,negative,negative
الف مبروك للعروسين,positive,negative,negative,negative,positive,negative,negative,positive,positive
من طنجة كانسلم عليكم ,positive,negative,negative,negative,positive,positive,negative,positive,positive
الله يكثر من امثالها بغينا نشوفو بحال هاد الناس لي كفكرو بحالها راه الله مكاينش غير ف المساجد ,positive,positive,positive,positive,positive,positive,negative,positive,positive
تشرفنا فاي وقت اخي مرحبا بيك عندنا,positive,negative,negative,negative,positive,positive,positive,positive,positive
أنا رجعت للدراما المكسيكية القديمة خخخ رووعة,positive,negative,negative,negative,negative,negative,negative,negative,negative
الله يبارك لها في صدقتها,positive,negative,negative,positive,positive,positive,negative,negative,negative
على الله غير نقراو,positive,positive,positive,negative,positive,negative,positive,positive,positive
مساء الورد اعتذر ما انتبهت اني مارديت عليك ,positive,positive,positive,positive,positive,positive,positive,positive,positive
لؤلؤة القصر الملكي لالة خديجة رفقة والدها جلالة الملك محد السادس حفظه الله ونصره,positive,negative,negative,negative,positive,negative,positive,negative,negative
الحب كلو بالتوفيق,positive,negative,negative,negative,positive,negative,negative,positive,positive
آمين الله بحفضك,positive,positive,positive,positive,positive,positive,positive,positive,positive
يارب يقني وحسن ظن فيك يامن له خير كله وليس له شر كله يارب رضيت رضيت رضيت,positive,negative,negative,negative,negative,negative,negative,negative,negative
المهارة في الخياطة البيع الملابس,positive,positive,positive,positive,negative,positive,positive,positive,positive
أعجبتني,positive,positive,positive,positive,positive,positive,positive,positive,positive
بصحتك شفتيها,positive,positive,positive,positive,negative,positive,positive,positive,positive
كوني انت بجمالك بعيوبك بملامحك التي تميزك لا احد يشبهك فريدة من نوعك طوري ذاتك وارتقي بمعلوماتك,positive,negative,negative,negative,positive,negative,negative,positive,positive
كاين اللي بعيد عليك ويتمنى لك الخير,positive,negative,negative,negative,positive,positive,positive,positive,positive
شوفو الأناقة يا ناس ,positive,positive,positive,positive,positive,positive,positive,positive,positive
دابا السؤال المطروح مازال ماجوبتيش عليه جاوبني الله يرحم الوليدين,positive,negative,negative,negative,negative,negative,negative,positive,negative
شوفو جمال الحب ربي يحفظها,positive,positive,positive,positive,positive,positive,positive,positive,positive
شرفتينا سهيلة الحلقة كانت جد رائعة و لي محليها وجودك فيها,positive,negative,negative,negative,positive,positive,negative,positive,positive
أكيد كانت جد رائعة و كأنها عندها خبرة سنين برافو عليها تجربة جديدة عليها و نجحت فيها بامتياز,positive,negative,negative,negative,positive,negative,negative,positive,positive
اللهم سواريز ولا بواتينغ الفاشل ,negative,positive,positive,positive,positive,positive,positive,positive,positive
سلمكي الله منكل سوء,positive,negative,negative,negative,positive,positive,negative,positive,positive
بارك الله فيكي حبيبتي الغالية وجزاكي الله خيرا,positive,negative,negative,positive,positive,positive,negative,positive,positive
حشومة عليك,negative,positive,positive,positive,positive,positive,negative,positive,positive
لكي الحق أن تعتزي بأعمالك ولنا الحق أن نفرح معكي سهيلة توب حالة فانزك اليوم ,positive,negative,negative,negative,positive,negative,negative,positive,positive
الله يخفف ما نزل,positive,positive,positive,positive,positive,positive,positive,positive,positive
تفكير سليم من سيدة مغربية ماأحوجنا لأمثالك سيدتي الجزاء ليس فقط في بناء المساجد بل أيضا في الاستثمار في العقول البشرية,positive,negative,negative,negative,negative,negative,negative,positive,positive
أحسن مدينة في نظري من حيث العقليات والتضحية مع الابناء خصوصا في الدراسة وكايتقاتلوا مع ولادهم دون انتظار مقابل هي فاس,positive,positive,positive,positive,positive,positive,positive,positive,positive
رغم كل ماحصل معي مازال مافقدتش الأمل,positive,positive,positive,positive,positive,positive,positive,positive,positive
بنادم حتى كيمرض عاد كيعرف راسو شحال ضعيف ولا شيء,negative,negative,negative,negative,negative,positive,positive,negative,negative
اللهم آمين وانت داعى ولك المثل واكثر يارب العالمين,positive,negative,negative,negative,positive,positive,negative,positive,positive
حتى حنا كنوجهوا ليها مليار و مليون شكرا شكرا شكرا,positive,negative,negative,positive,positive,positive,positive,positive,positive
علاش بالعكس كانت تهبل رأيك ونحترموه على كل حال انشاء الله تقنعك في الحلقات القادمة ,positive,negative,negative,negative,positive,positive,positive,positive,positive
لقاء جميل جمعنا بمعالي محمد الأعرج وزير الثقافة و الاتصال المغربي في المعرض الدولي للكتاب الدورة بالدار البيضاء,positive,positive,positive,negative,positive,positive,positive,positive,positive
ظروفي النفسية سيئة استحملوني لحد ما ربنا ياخدني,negative,positive,positive,negative,positive,positive,positive,positive,positive
الكورة بتحب بوطيب والله,positive,negative,negative,negative,negative,negative,positive,negative,negative
الحمد لله على كل حال ربي يدوم الصحة والعافية انشاء الله على الجميع,positive,negative,negative,negative,negative,negative,negative,negative,negative
هؤلاء هم خطر علا البلاد,negative,negative,negative,negative,negative,negative,negative,negative,negative
نوال الزغبي فنانه يعشقها المسرح وما فيه يستغنى عنها,positive,positive,positive,positive,positive,positive,positive,positive,positive
مزيان حتى هادي فكرة ,positive,negative,negative,negative,negative,negative,negative,negative,negative
أحياني على الطبقة الكادحة ,negative,positive,positive,negative,positive,positive,positive,negative,positive
الله اذكرك بالخير ,positive,negative,negative,negative,positive,negative,negative,positive,positive
الله اعمرها دار مسكين ,positive,positive,positive,positive,positive,positive,positive,positive,positive
داك السيد ولد الناس ,positive,negative,negative,negative,positive,positive,positive,positive,positive
للأسف ماعندي ماندير ليك ,negative,positive,positive,positive,positive,positive,positive,positive,positive
واخا ماعرفتوش ولكن باين فيه ولد الناس ,positive,negative,negative,negative,negative,negative,negative,negative,positive
ياسين بونو داير ماتش واعر,positive,positive,positive,positive,positive,positive,positive,positive,positive
ما شاء الله شرحه جميييل ومفيد وفيه معلومات ما كنا نعرفها,positive,negative,negative,negative,positive,positive,positive,positive,positive
نتمنى نشوف مبارة كبيرة تطغى فيها كرة القدم عن اي شيء ويكون الفور للأفضل,positive,negative,negative,negative,negative,negative,negative,negative,negative
الجو زوين,positive,positive,positive,positive,positive,positive,positive,positive,positive
هاذ النهار زوين و غدا حتى هو غادي يكون زوين و السيمانة كلها اتكون زوينة,positive,positive,positive,negative,positive,positive,positive,positive,positive
غايجي واحد الوقت و غادي نحقق فيه كاع داكشي لي كانتمناه حيت حتى حاجة ما مستحيلة,positive,negative,negative,negative,positive,positive,negative,positive,positive
ربي يدير لك لفيها الخير,positive,positive,positive,negative,positive,positive,positive,positive,positive
الله يهدي ماخلق وصافي حتى شي وحدين مطيحين علينا الدل,negative,negative,negative,negative,negative,negative,negative,negative,negative
كلامي واضح ومفهوم مايحتاجش نترجم انا ماشي مترجمه,negative,negative,negative,negative,negative,negative,negative,negative,negative
لحسد ومايدير زريعة لقنب,negative,positive,positive,positive,positive,positive,positive,positive,positive
ايواا هادي خبار زينه ,positive,negative,negative,negative,negative,negative,negative,negative,negative
بعد اداءه الى بقا في مستواه يقدر في اقرب فرصه يحترف,positive,negative,negative,negative,negative,negative,negative,negative,negative
مبروك لقطر لعقبه لكاس,positive,negative,negative,negative,positive,positive,negative,positive,positive
الحمدلله ماشي غي انا لي لاحظت هادشي,positive,positive,positive,positive,positive,positive,positive,positive,positive
 حنا ماشي عنصريين حنا شعب متعايش عزاز عليا اليهود المغاربة,positive,negative,negative,negative,negative,negative,negative,negative,negative
 فال خير اساط راهم رابحين,positive,negative,negative,negative,positive,negative,positive,positive,positive
النحس الرجاء و نهضة بركان و حسنية أكادير في مجموعة واحدة,negative,positive,positive,positive,positive,positive,positive,positive,positive
هادي البدايه ومزال مزال,positive,positive,positive,positive,positive,positive,positive,positive,positive
 اودي نسكت حسن لي,negative,positive,positive,positive,positive,positive,positive,positive,positive
بزااف عليك مكاينش شي كلب قدك,negative,negative,negative,negative,positive,positive,negative,positive,positive
مابقينا فاهمين والو فهاد لبلاد,negative,negative,negative,negative,negative,negative,negative,positive,negative
اودي لا تستغرب مابقاتش المصداقيه في كلشي المجالات,negative,negative,negative,negative,positive,positive,negative,positive,negative
كل واحد وميولاته ويوم تعلق عدل اسلووبك واحترم غيرك,positive,negative,negative,negative,negative,positive,negative,negative,negative
ايوااا لحمدوو الله مين هداهم الله ودخلوه,positive,positive,positive,positive,positive,positive,positive,positive,positive
ضيع راسو براسو للأسف,negative,positive,positive,positive,positive,positive,positive,positive,positive
اول مره كنسمع عليها كتبان زوينه ,positive,positive,positive,positive,negative,positive,positive,negative,positive
 وضروري فينما شي مغربي انا معاه,positive,positive,positive,positive,positive,positive,positive,positive,positive
صافي بدات تعلن الحرب عليا من دبا ,negative,positive,positive,negative,positive,positive,positive,positive,positive
كيرتكب الاخطاء بزاف,negative,negative,negative,negative,negative,negative,negative,negative,negative
واش ناس دير على بحال هادو بلا عقل مساكين,positive,positive,positive,positive,positive,positive,positive,positive,positive
لانك من طبيعتك انسان سافل و لي يدور على سفاله يلقاها الله يحرق لي امثالك شوهتو الدين الاسلامي,negative,positive,positive,negative,positive,positive,positive,positive,positive
الجمال جمال الاخلاق شنو ندير به الى هو زوين و اخلاقو,positive,positive,positive,positive,positive,positive,positive,positive,positive
واخيراا الاعلام قالها زينه,positive,negative,negative,negative,negative,negative,negative,positive,positive
المغاربه وجزائريين دايما جايبين لعز,positive,negative,negative,negative,positive,negative,negative,positive,positive
 وياه حتى انا بحالك فاش سمعتها تصدمت,negative,negative,negative,negative,negative,positive,negative,negative,negative
وزااايدها بساعة الصيفية في فصلالشتاء بغيت لك الغرق في الغرق ,negative,negative,negative,negative,negative,positive,positive,positive,positive
 حنا فرحانين كثر من المصريين ,positive,positive,positive,negative,positive,negative,positive,positive,positive
من حقك تعطي رأيك اخويا ولكن انا شفت مقارنة ب امرابط قديما اللاعب كان نااقص,negative,negative,negative,negative,negative,negative,negative,negative,positive
عبييد من درجة الاولى الله ينعل فلووس لي تخلي بنادم يركع لهااد لقوم,negative,negative,negative,negative,negative,negative,negative,negative,negative
كنتم الافضل احنااا معااكم في الحلووه والمره ندعمكم نساندكم,positive,positive,positive,positive,positive,positive,negative,positive,positive
من بعد ما شفت الوجه الثاني لبعض العرب الجهلاء المنافقين الخبيثين كنت أتمنى لو كانت الصورة حقيقية ويضربو راسهم مع أقرب حيط يلاااااه,negative,positive,positive,positive,positive,positive,positive,positive,positive
بلادي يازين البلدان ,positive,negative,negative,negative,positive,positive,positive,positive,positive
انا كنشجع الفرقة ماشي البراهش,negative,negative,negative,negative,negative,negative,negative,negative,negative
مستهترين للاسف,negative,negative,negative,positive,positive,positive,negative,negative,negative
بالضبط هادا لي قصدت الله يصلح الحال ,positive,negative,negative,negative,positive,positive,negative,positive,negative
الله يقدرك على فعل الخير ختي فاطمة,positive,positive,positive,positive,positive,positive,positive,positive,positive
 الله يدوزها على خير,positive,negative,negative,negative,positive,positive,negative,positive,positive
ان شاء الله غنعاودوها غدا ,positive,positive,positive,positive,positive,positive,positive,positive,positive
واو صراحة شيء جديد أرفع لك القبعة,positive,negative,negative,positive,negative,positive,positive,negative,negative
هو مازال ماعندوش الامكانيات باش يكون مدرب لفرقة كبيرة بحال الراجا,negative,negative,negative,negative,negative,negative,negative,negative,negative
الاستمرارية في الانتصارات مهمة وترفع معنويات اللاعبين الان وصلنا للنقطة وباقي عندنا ماتش مؤجل الا ربحناه غادي نوصلو نقطة في المركز الثاني والمتصدر بعيد علينا بثلاث نقاط الامال قائمة ان شاء الله في تحقيق لقب هذا الموسم ولازال الطريق طويل,positive,negative,negative,negative,negative,negative,negative,positive,positive
ان شاء الله يتم التوقيع معاه اجمل خبر سمعته هذا الصباح,positive,negative,negative,negative,negative,negative,negative,negative,negative
خصك تشوف الطبيب حيت اقدر تكون لاسمح الله عظمة الكتف تحركت من بلاصتها ويكون خصها تثبيت و اكيد الراحة ماتهملهاش حيت لاسمح ممكن تضاعف معاك مستقبلا,positive,positive,positive,positive,positive,positive,positive,positive,positive
المهم يكون البديل المميز حيت البطولة خصها نفس طويييييل,positive,positive,positive,positive,positive,positive,positive,positive,positive
شكرا ليك بزاف اخي عزيز حتى حسابك غني بالمعلومات القيمة و كنتشرف بمتابعتك ,positive,negative,negative,negative,negative,negative,negative,negative,negative
الله يسلمك اخي العزيز ,positive,negative,negative,negative,negative,negative,negative,negative,negative
لا لا بالعكس هكاك افضل من ناحية التكاليف المادية وفنفس الوقت عارفين الحسنية وبركان تبقى كل الاحتمالات واردة لكن ان شاء الله التاهل من نصيب الخضرا,positive,positive,positive,negative,positive,positive,negative,positive,positive
ايييه للاسف,negative,positive,positive,positive,positive,positive,negative,negative,negative
امممممم صراحة واحد الموقف صعيب والتفكير في هادي اللحظة باش تقرر القرار الصحيح لكن اتوقع ان الاعتذار وترك القرار له في التواصل هو الحل الصائب,positive,positive,positive,positive,positive,positive,positive,positive,positive
وهادا القانون الاخرق مكاينش غير في المغرب,negative,positive,positive,positive,positive,positive,positive,positive,positive
لاشكرا على واجب خويا,positive,negative,negative,negative,negative,negative,negative,negative,negative
هادا الحساب الجديد للاخ اسماعيل بعدما توقف حسابو القديم الدعم الدعم يامغاربة ,positive,positive,positive,positive,positive,positive,positive,positive,positive
و نقولك وجهة نظري بصراحة فوزي لقجع من افضل الكفاءات في الكرة المغربية والانتفاضة الأخيرة كانت بسبب عمله واخلاصه لكن لايمكن ان يكون رئيسا لنادي في البطولة الاحترافية وهو رئيسا للجامعة الملكية,positive,positive,positive,positive,positive,positive,positive,positive,positive
انا معاكم تالموت ,positive,positive,positive,positive,positive,positive,positive,positive,positive
الله يستر وصافي راه حتى انا خايف من هادا الشي حيت ديما فمراكش كتكون الاستفزازات وتبدا المشاكل,negative,negative,negative,negative,negative,negative,negative,negative,negative
تعادل اخر بشق الانفس واخر الدقائق مع فريق غير منافس سياسة الترقيع لن تنفع اسي خاريدو,negative,negative,negative,negative,positive,positive,negative,positive,positive
مكنهضرش معاه غير كيعجبني نبين للجاهل المدعي لشيء انه لايفقه شيء فيما يدعي,negative,positive,positive,positive,positive,positive,positive,positive,positive
نتمنى ليك سنة سعيدة عامرة بالنجاح و الانجازات باذن الله ويكون مستقبلك مشرق ,positive,positive,positive,positive,positive,positive,negative,positive,positive
معبرة وحق الله,positive,positive,positive,positive,positive,positive,positive,positive,positive
ربي يبارك فيك ويسعدك ختي الكريمة ,positive,negative,negative,negative,negative,positive,negative,positive,positive
اللهم امين ختي ولك والجميع ,positive,positive,positive,positive,positive,positive,positive,positive,positive
عاجبك الحال,positive,negative,negative,negative,negative,negative,positive,positive,positive
حسبي الله ونعم الوكيل ربي ينتقم وياخد الحق من لي كان السبب فهادا الشي,negative,negative,negative,negative,negative,negative,negative,positive,positive
الله يصلح الحال,positive,negative,negative,negative,negative,negative,negative,negative,negative
حسبي الله ونعم الوكيل همهم غير الفلوس وومسوقينش لبنادم ,negative,negative,negative,negative,negative,negative,negative,positive,positive
من البداية مارتحتش ليه الحاسة السادسة صدقات واقيلا,negative,positive,positive,positive,positive,positive,positive,positive,positive
اعلام ديال الزبل الى الزبل ,negative,negative,negative,negative,negative,negative,negative,negative,negative
ربي يحفظك لي و مايحرمني منك,positive,negative,negative,negative,negative,negative,negative,negative,negative
والشرف لهاد البلاد الكريمة يكون فيها شباب مخلصين بحالك ربي يرفع مقامك اكثر واكثر ,positive,positive,positive,negative,positive,positive,positive,positive,positive
اللهم اميييين ولك مثله واكثر يارب ربي يبارك فيك يارب ه المهم انك شاركتيني الفرحة وهذا شرف كبير ليا ,positive,positive,positive,positive,positive,positive,positive,positive,positive
شكرا بزاف ختي صراحة روعة كلامك لاتوصف ومتابعتك لنا شرف كبير وردك فعلا يدخل السرور والفرح على القلب,positive,positive,positive,positive,negative,positive,positive,positive,positive
شكرا بزاف اخي نادر بارك الله فيك ويوفقك حتى نتا ويسعدك ويكبر بيك ,positive,positive,positive,positive,positive,positive,positive,positive,positive
كان عزيز على الناس بزاف شوفي الردود على تغريداته ونتي تعرفي,positive,negative,negative,negative,negative,positive,positive,negative,negative
شكرا بزاف خويا وربي يبارك فيك ويسعدك ,positive,negative,negative,negative,positive,positive,positive,positive,positive
ربي يسلمك اخي ويحفظك ويحفظ ليك ولدك وتشوفه ان شاء الله في اعلى المراتب وتفرح فيه ان شاء الله يختار الانسب له ويبدع فيه والا كاين اي مساعدة نقدر نقدمها انا على اتم الاستعداد,positive,positive,positive,positive,positive,positive,positive,positive,positive
ربي يخليك هادا حفل تخرجي من ماليزيا,positive,negative,negative,negative,negative,negative,negative,positive,negative
شكرا ختي وردة ربي يبارك فيك ويحفظك ,positive,negative,negative,negative,negative,negative,negative,positive,positive
ياروحي انا انتي الفخر كلو و سبب السعادة والفرح ربي مايحرمني منك ,positive,positive,positive,positive,positive,positive,positive,positive,positive
اخيرا جات التهنئة المنتظرة اللهم ربي يبارك فيك ويحفظك ختي حسنا,positive,negative,negative,negative,negative,negative,negative,negative,negative
للاسف كاين بعض الناس بغاو يديرو الشوهة للبلاد من داخل المغرب وخارجها وعندهم اطماع مشؤومة والبعض كيشدو الفضول باش يشوف الفيديو لي مافيه مايتشاف,negative,positive,positive,positive,positive,positive,positive,positive,positive
كتعجبني بحال هادي المبادرات,positive,negative,negative,negative,negative,positive,negative,negative,negative
الله ينتقم من اللي كان السبب وصافي,negative,negative,negative,negative,negative,negative,negative,negative,positive
الله يهدي ماخلق صراحة شي حاجة كتحشم وحق الله,negative,positive,positive,negative,positive,positive,positive,positive,positive
الله يهدي ماخلق ,positive,negative,negative,negative,negative,negative,negative,negative,negative
للاسف خويا حتى انا تعرضت لهادا الموقف من جروب كاين هنا في تويتر وقالو انفصالي وخائن وماشي مغربي وكل نهار كنشوف نفس الجروب كيتجمعو على حساب معين وكيهاجموه بنفس الطريقة وهوما نفسهم كيلحسو الكابة لشي ناس اخريين وكيقولو هادا على ود الوطن,negative,negative,negative,negative,negative,negative,negative,positive,positive
للاسف المطالبة بحق بسيط باش تزيد البلاد لقدام كتولي خائن انفصالي بلا بلا بلا,negative,positive,positive,positive,positive,positive,positive,negative,negative
ماقلت غير الحق اخويا وداكشي لي كاين ربي يحفظك وبارك الله فيك,positive,negative,negative,positive,positive,positive,negative,positive,positive
الله ينجينا من العنصرية ختي,positive,negative,negative,negative,negative,positive,negative,negative,negative
 ربي يحفظك خويا ويكثر من امثالك ماتوصيش حريصة راه تبارك الله عليها انسانة بعقل راجح وشخصية رزينة وقلب بريئ ابيض اشكرك على كلامك الرائع واتمنى من الله ان يكتب التوفيق ويكرمك ويرزقك من واسع ابوابه,positive,positive,positive,positive,positive,positive,positive,positive,positive
الله يجمعنا ولا يفرقنا وهادا الضحك ماعندو حتى معنى والله الا حشومة,negative,negative,negative,negative,positive,negative,negative,positive,positive
للاسف شفنا بزاف ديال الضحك والنكت هادي اليومين و شي ناس زادو فيه وبزاف صراحة من البداية معاجبنيش الموضوع حشومة,negative,positive,positive,positive,positive,positive,positive,positive,positive
قريت واحد التغريدة عجباتني الضحك على الشلوح جائز وغير ضاحكين اما الضحك على العرب عنصرية وقلة ادب اكره هذا النوع من الضحك,negative,negative,negative,negative,positive,negative,negative,negative,negative
ياسلام على التقوى الايمان بيشع والله,positive,negative,negative,negative,negative,negative,negative,negative,negative
ربي يبارك فيك خالتي اللهم امين وان شاء الله تفرحي بتخرج شيماء ,positive,positive,positive,negative,negative,negative,positive,positive,positive
جميلة بشكلها شيء يبعث على الجمال وبس,positive,positive,positive,positive,positive,positive,positive,negative,negative
للاسف هذا هو الوضع الله يصلح حالنا,negative,negative,negative,negative,negative,negative,negative,positive,positive
بصراحة هيا لي خلاتني نتراجع عن هداك القرار بعد ما سولات ناس في المجال وطلعنا بهادي النتيجة للاسف في بلادنا مكاينش فرصة لينا حاليا,negative,negative,negative,positive,positive,positive,positive,positive,positive
 ثقة مبالغ فيها,negative,negative,negative,negative,negative,negative,negative,negative,negative
الله يدير تاويل الخير الله يلعن مصالحهم لي على ودها كيفيقو الدراري مع الظلام في عز البرد,negative,negative,negative,positive,positive,positive,positive,positive,positive
الله يرفع عنها الضرر والباس ويلبسها ثوب الصحة والقوة ان شاء الله كلشي غيدوز على خير,positive,negative,negative,negative,negative,positive,negative,negative,positive
 لا اطلاقا صديقي لن استفز بالعكس الجزايريين خوتنا وحبايبنا وخاوا ,positive,negative,negative,negative,negative,negative,negative,negative,negative
الله يستر من هادي الحكومة والتخربيق ديالها,negative,positive,positive,negative,positive,positive,positive,positive,positive
الله ياخد فيهم الحق,negative,negative,negative,negative,negative,positive,negative,positive,positive
صلي بخشوع و تعطلي في السجود و قولي داكشي لي فخاطرك و غتبكي دغيا وغتخرج ديك الطاقة السلبية والخنقة لي حاسة بيها,positive,positive,positive,positive,positive,positive,positive,positive,positive
صحيح يقدر تغير نتيجة في لماتش ولكن هاذ شي مكيمنعش اننا نتفائلو ونفرحو بصدارة وليس البطولة حيت مزال عليها لحال,positive,positive,positive,positive,positive,positive,positive,positive,positive
اووك نتمنى يعجبك فيلمي لاني معجبة بييه بزااف,positive,positive,positive,positive,positive,positive,positive,positive,positive
للاسف بزاف من شبابنا تعبيرهم زييرو و طريقتهم في التعبير غالبا متدنية ان لم نقل ساقطة,negative,positive,positive,positive,positive,positive,positive,positive,positive
الله ايكثر خيرها فالحقيقة خاصنا شي بحال هاد السيدة باش لبلاد تزيد للقدام,positive,positive,positive,positive,positive,positive,positive,positive,positive
متنصدعش راسي نفهم شي ناس للي مستواهم المعرفي تافه و ضعيف,negative,negative,negative,positive,negative,positive,positive,positive,positive
الله يرضي عليك,positive,positive,positive,positive,positive,positive,positive,positive,positive
